ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
LPRO-022,LIBERO-PRO,Sparse Autoencoders Reveal Interpretable and Steerable Features in VLA Models,2026,arXiv `2603.19183`,2603.19183,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/2e5d85d884573733c4c261c4be6c37eb3931d988 IDs: S2 `2e5d85d884573733c4c261c4be6c37eb3931d988`; CorpusId `286673529` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: LIBERO-PRO [10] finds that the standard LIBERO benchmark [8] overestimates performance.,yes,2603.19183,https://arxiv.org/abs/2603.19183,The arXiv abs page https://arxiv.org/abs/2603.19183 has citation_title matching the row title and citation_arxiv_id 2603.19183.,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"arXiv PDF https://arxiv.org/pdf/2603.19183 mentions LIBERO-PRO in introduction/related-work discussion, then reports SAE interpretability, model-wide feature classification, and steering experiments on ordinary LIBERO/DROID data, not LIBERO-PRO.",high,The paper uses ordinary LIBERO activations/datasets; that is not a LIBERO-PRO result.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-023,LIBERO-PRO,Not All Features Are Created Equal: A Mechanistic Study of Vision-Language-Action Models,2026,arXiv `2603.19233`,2603.19233,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/e12b55e570c9d6613d7fb84f7d393775040d071c IDs: S2 `e12b55e570c9d6613d7fb84f7d393775040d071c`; CorpusId `286673480` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record,yes,2603.19233,https://arxiv.org/abs/2603.19233,The arXiv abs page https://arxiv.org/abs/2603.19233 has citation_title matching the row title and citation_arxiv_id 2603.19233.,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"arXiv PDF https://arxiv.org/pdf/2603.19233 describes experiments over LIBERO, MetaWorld, SimplerEnv, and ALOHA; LIBERO-PRO appears as prior robustness motivation/reference, not as an evaluated benchmark table.",high,Background numeric statements about prior perturbation papers are citation context and should not be counted as this paper reporting LIBERO-PRO results.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-024,LIBERO-PRO,vla-eval: A Unified Evaluation Harness for Vision-Language-Action Models,2026,arXiv `2603.13966`,2603.13966,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/cb522f52c35d3e97ef569366699e2c8ba51c394b IDs: S2 `cb522f52c35d3e97ef569366699e2c8ba51c394b`; CorpusId `286572551` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: …11.3GB 7D I Kinetix [11] 9.5GB 6D I RoboCasa [12] 35.6GB 7D I VLABench [13] 17.7GB 7D I MIKASA-Robo [14] 10.1GB 8D I RoboTwin 2.0 [15] 28.6GB 14D I RLBench [16] 4.7GB 8D I RoboCerebra [17] 6.3GB 7D I LIBERO-Pro [18] 6. vla-eval serve --config model_server.yam,yes,2603.13966,https://arxiv.org/abs/2603.13966,The arXiv abs page https://arxiv.org/abs/2603.13966 has citation_title matching the row title and citation_arxiv_id 2603.13966.,high,no,uses-data-no-results,n/a,n/a,None for LIBERO-PRO.,"arXiv PDF https://arxiv.org/pdf/2603.13966 Table I lists LIBERO-Pro as an integrated-but-not-cross-validated supported benchmark; Table II validates/reproduces only LIBERO, CALVIN, and SimplerEnv.",high,"Counted as harness support/integration for LIBERO-Pro, not numeric LIBERO-PRO evaluation.",arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-025,LIBERO-PRO,RoboRouter: Training-Free Policy Routing for Robotic Manipulation,2026,arXiv `2603.07892`,2603.07892,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/cc98561fddf03e2713332a39c83894cc7d2cd7e5 IDs: S2 `cc98561fddf03e2713332a39c83894cc7d2cd7e5`; CorpusId `286376766` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: VLA models perform well within their training distribution and become particularly strong after reinforcement learning post-training [27], but suffer significant performance degradation on out-of-distribution tasks [85].",yes,2603.07892,https://arxiv.org/abs/2603.07892,arXiv abs page https://arxiv.org/abs/2603.07892 lists arXiv:2603.07892 and the exact title; the submission history notes withdrawn v2 but current v3 is accessible.,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,arXiv PDF https://arxiv.org/pdf/2603.07892 evaluates RoboTwin 2.0 and real-world tasks in Section 4/Tables 1-6; LIBERO-PRO appears only as cited prior work about VLA degradation on OOD tasks.,high,"The arXiv record comment says the authors needed to withdraw due to incorrect references, but the same work is still available on arXiv.",arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-026,LIBERO-PRO,AtomVLA: Scalable Post-Training for Robotic Manipulation via Predictive Latent World Models,2026,arXiv `2603.08519`,2603.08519,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/a657af74b433d15cb84db00bf850ad65dca9046c IDs: S2 `a657af74b433d15cb84db00bf850ad65dca9046c`; CorpusId `286376681` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: We evaluate AtomVLA on two widely used simulation benchmarks, LIBERO [31] and LIBERO-PRO [32].",yes,2603.08519,https://arxiv.org/abs/2603.08519,The arXiv abs page https://arxiv.org/abs/2603.08519 has citation_title matching the row title and citation_arxiv_id 2603.08519.,high,yes,reports-results,"LIBERO-PRO robustness evaluation with success rate (SR), evaluated 50 times per task; perturbation dimensions Obj, Pos, Sem, and Task are reported for LIBERO-Goal, LIBERO-Spatial, LIBERO-10, and LIBERO-Object.",The paper states that each LIBERO task suite contains 500 expert demonstrations across 10 tasks; no LIBERO-PRO demonstration count is stated.,"Table IV success-rate fractions. AtomVLA: Goal Obj/Pos/Sem/Task = 0.81/0.02/0.98/0.11; Spatial = 0.95/0.16/0.95/0.01; LIBERO-10 = 0.55/0.01/0.95/0.09; Object = 0.93/0.10/0.99/0.00; Avg = 0.48. Baseline averages in the same table: pi0 0.45, MolmoAct 0.41, NORA 0.39, X-VLA 0.46.","arXiv PDF https://arxiv.org/pdf/2603.08519: experimental setup says AtomVLA is evaluated on LIBERO and LIBERO-PRO with success rate, and Table IV is titled comparisons on the LIBERO-PRO benchmark.",high,The abstract also summarizes AtomVLA as achieving 48.0% average success on LIBERO-PRO; Table IV values are fractions matching that average.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-027,LIBERO-PRO,"Act, Think or Abstain: Complexity-Aware Adaptive Inference for Vision-Language-Action Models",2026,arXiv `2603.05147`,2603.05147,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/fd950747191f3a31fe8dba791232d92e13b34535 IDs: S2 `fd950747191f3a31fe8dba791232d92e13b34535`; CorpusId `286256350` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: For partially OOD tasks related to the Think option, we employ LIBERO-PRO [26], which introduces five types of perturbations (i.e., object, position, semantic, task, and environment) that significantly hinder baseline VLA performance.",yes,2603.05147,https://arxiv.org/abs/2603.05147,The arXiv abs page https://arxiv.org/abs/2603.05147 has citation_title matching the row title and citation_arxiv_id 2603.05147.,high,yes,reports-results,LIBERO plus LIBERO-PRO adaptive inference evaluation. Section III-D uses ordinary LIBERO as ID and LIBERO-PRO as partially OOD; Section IV-D/Table I reports SR (%) for LIBERO-PRO variants language/object/swap/task by suite.,not reported,"Table I LIBERO-PRO SR (%) for Ours vs SmolVLA_LIBERO. Goal: language 90.00 vs 90.00, object 60.00 vs 60.00, swap 0.00 vs 0.00, task 6.67 vs 6.67. Object: language 96.67 vs 90.67, object 66.67 vs 63.33, swap 3.33 vs 0.00, task 0.00 vs 0.00. Spatial: language 76.67 vs 73.33, object 73.33 vs 70.00, swap 0.00 vs 0.00, task 3.33 vs 0.00. Long: language 50.00 vs 43.33, object 16.67 vs 13.33, swap 0.00 vs 0.00, task 0.00 vs 0.00.","arXiv PDF https://arxiv.org/pdf/2603.05147, Section III-D states LIBERO-PRO provides partial-OOD perturbations and Section IV-D/Table I is titled 'Performance across LIBERO and LIBERO_PRO benchmarks' with SR (%) and Act/Think/Abstain counts.",high,Table's 'base' rows appear to be ordinary LIBERO; the language/object/swap/task rows are counted as LIBERO-PRO perturbation variants.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-028,LIBERO-PRO,LangGap: Diagnosing and Closing the Language Gap in Vision-Language-Action Models,2026,arXiv `2603.00592`; DOI `10.48550/arXiv.2603.00592`,2603.00592,10.48550/arXiv.2603.00592,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/7bc2725c285306ef074685e54703bdc1af2ed3b4 IDs: S2 `7bc2725c285306ef074685e54703bdc1af2ed3b4`; CorpusId `286222955`; DBLP `journals/corr/abs-2603-00592` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: LIBERO-PRO [2] finds that models produce identical trajectories even when given meaningless text; LIBERO-Plus [3] tests seven perturbation types (including surface-level changes like paraphrasing) and finds that language perturbations cause the second smallest,yes,2603.00592,https://arxiv.org/abs/2603.00592,The arXiv abs page https://arxiv.org/abs/2603.00592 has citation_title matching the row title and citation_arxiv_id 2603.00592.,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"arXiv PDF https://arxiv.org/pdf/2603.00592 cites LIBERO-PRO as prior evidence of language neglect/robustness testing, but Sections III-IV construct and evaluate LangGap using ordinary LIBERO scenes and extended tasks; Tables III-VIII report LangGap/LIBERO-derived numbers, not LIBERO-PRO results.",high,Do not count LangGap benchmark statistics or ordinary LIBERO extended-task results as LIBERO-PRO.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-029,LIBERO-PRO,SimVLA: A Simple VLA Baseline for Robotic Manipulation,2026,arXiv `2602.18224`; DOI `10.48550/arXiv.2602.18224`,2602.18224,10.48550/arXiv.2602.18224,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/3567101d9954c14ff87fe57f3ed025d2b9581d2d IDs: S2 `3567101d9954c14ff87fe57f3ed025d2b9581d2d`; CorpusId `285872529`; DBLP `journals/corr/abs-2602-18224` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record,yes,2602.18224,https://arxiv.org/abs/2602.18224,The arXiv abs page https://arxiv.org/abs/2602.18224 has citation_title matching the row title and citation_arxiv_id 2602.18224.,high,yes,reports-results,Zero-shot LIBERO-PRO robustness evaluation. Section 4.1.1 says a policy trained on the union of standard LIBERO datasets is directly evaluated on LIBERO-PRO without additional fine-tuning; Table 3 reports success rate (%) for Ori/Obj/Pos/Sem/Task perturbation dimensions by suite.,not reported for LIBERO-PRO; paper states each standard LIBERO suite has 10 tasks with 500 expert demonstrations each.,Table 3 LIBERO-PRO success rates (%). SimVLA: Spatial Ori/Obj/Pos/Sem/Task = 99.0/98.0/29.0/98.0/0.0; Object = 100.0/85.0/1.0/100.0/4.0; Goal = 99.0/82.0/0.0/99.0/10.0; Long = 96.0/61.0/3.0/98.0/10.0. The table also lists OpenVLA and pi0.5 baselines.,"arXiv PDF https://arxiv.org/pdf/2602.18224, Section 4.1.1 describes direct LIBERO-PRO evaluation; Table 3 is titled 'Robustness evaluation on the LIBERO-PRO benchmark' and reports success rate (%) across perturbation dimensions.",high,Clear LIBERO-PRO result-reporting row.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-030,LIBERO-PRO,Steerable Vision-Language-Action Policies for Embodied Reasoning and Hierarchical Control,2026,arXiv `2602.13193`; DOI `10.48550/arXiv.2602.13193`,2602.13193,10.48550/arXiv.2602.13193,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/c1bb5a3bd50fe90ef8cb51db0031c7169ce1b8f0 IDs: S2 `c1bb5a3bd50fe90ef8cb51db0031c7169ce1b8f0`; CorpusId `285606737`; DBLP `journals/corr/abs-2602-13193` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: For example, LIBERO [58] is not very diverse: provided trajectories are unimodal [59] and each task’s starting states are minimally randomized; even minor perturbations degrade performance [9].",yes,2602.13193,https://arxiv.org/abs/2602.13193,The arXiv abs page https://arxiv.org/abs/2602.13193 has citation_title matching the row title and citation_arxiv_id 2602.13193.,high,no,citation-only,n/a,n/a,None,"The arXiv HTML/PDF cite LIBERO-PRO in discussion/references about LIBERO trajectory diversity and perturbation brittleness, but the paper's reported experiments concern steerable policies and do not include a LIBERO-PRO numeric result table.",high,Do not count the LIBERO-PRO bibliography/reference discussion as result reporting.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_03:A+B
LPRO-031,LIBERO-PRO,LIBERO-X: Robustness Litmus for Vision-Language-Action Models,2026,arXiv `2602.06556`; DOI `10.48550/arXiv.2602.06556`,2602.06556,10.48550/arXiv.2602.06556,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/a377f04f41cdefb7f9c61832e1f7d8a252102031 IDs: S2 `a377f04f41cdefb7f9c61832e1f7d8a252102031`; CorpusId `285401842`; DBLP `journals/corr/abs-2602-06556` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: [7, 47] in LIBERO [24], the models exhibit significant struggles in our setting.",yes,2602.06556,https://arxiv.org/abs/2602.06556,The arXiv abs page https://arxiv.org/abs/2602.06556 returns arXiv:2602.06556 with the exact title and provides the PDF.,high,no,citation-only,n/a,n/a,"None for LIBERO-PRO. The numeric results in this paper are for the new LIBERO-X benchmark, not LIBERO-PRO.","The arXiv PDF https://arxiv.org/pdf/2602.06556 cites LIBERO-PRO in the introduction/related work as a recent benchmark extension, but Sections III-IV define and evaluate LIBERO-X.",high,Adjacent benchmark paper. Do not count LIBERO-X multi-level evaluation numbers as LIBERO-PRO results.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-032,LIBERO-PRO,SCALE: Self-uncertainty Conditioned Adaptive Looking and Execution for Vision-Language-Action Models,2026,arXiv `2602.04208`; DOI `10.48550/arXiv.2602.04208`,2602.04208,10.48550/arXiv.2602.04208,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/6411dfe92e500c10bd10dbb94d2ecd5340449710 IDs: S2 `6411dfe92e500c10bd10dbb94d2ecd5340449710`; CorpusId `285285852`; DBLP `journals/corr/abs-2602-04208` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record,yes,2602.04208,https://arxiv.org/abs/2602.04208,The arXiv abs page https://arxiv.org/abs/2602.04208 returns arXiv:2602.04208 with the exact title and provides the PDF.,high,yes,reports-results,"LIBERO-PRO-Long zero-shot robustness evaluation on four released perturbation types: Language, Object, Task, and Swap; success rate (SR, %) reported.",not reported,"Table 4 reports SR (%) on LIBERO-PRO-Long. OpenVLA zero-shot: 42.0 Language, 26.6 Object, 3.2 Task, 0.0 Swap, 18.0 Avg.; OpenVLA + SCALE: 51.2/30.0/4.8/0.0, 21.5 Avg. pi0-FAST zero-shot: 78.0/49.0/13.6/2.2, 35.7 Avg.; pi0-FAST + SCALE: 84.0/51.8/15.8/3.4, 38.8 Avg.","The arXiv PDF https://arxiv.org/pdf/2602.04208, Table 4, is captioned 'SR (%) on LIBERO-PRO-Long under various perturbations'; Section 4.2 states SCALE improves LIBERO-PRO-Long by +3.5 with OpenVLA and +3.1 with pi0-FAST.",high,"Clear LIBERO-PRO result row. The paper focuses only on the LIBERO-PRO-Long suite, not all LIBERO-PRO suites.",arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-033,LIBERO-PRO,VLS: Steering Pretrained Robot Policies via Vision-Language Models,2026,arXiv `2602.03973`; DOI `10.48550/arXiv.2602.03973`,2602.03973,10.48550/arXiv.2602.03973,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/538d95bc5a0eb3a80c64644efd789cb5101119c0 IDs: S2 `538d95bc5a0eb3a80c64644efd789cb5101119c0`; CorpusId `285285515`; DBLP `journals/corr/abs-2602-03973` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: We choose LIBERO-PRO [54], a simulation benchmark, as our testing platform.",yes,2602.03973,https://arxiv.org/abs/2602.03973,The arXiv abs page https://arxiv.org/abs/2602.03973 returns arXiv:2602.03973 with the exact title and provides the PDF.,high,yes,reports-results,"LIBERO-PRO task and position perturbation evaluation applied to LIBERO Goal, Spatial, 10/Long, and Object suites; 10 tasks per suite, 20 episodes per task, average success rates (%).",not reported,"Table I reports LIBERO-PRO success rates (%). Overall Avg.: OpenVLA 0.00, pi0 0.00, pi05 10.75, pi0.5 LeRobot 23.69, pi0.5 LeRobot + VLS 36.81. For pi0.5 LeRobot + VLS, Task perturbation Goal/Spatial/10/Object/Avg = 33.50/54.00/25.50/41.00/38.50; Position perturbation = 38.00/42.00/15.50/45.00/35.13.","The arXiv PDF https://arxiv.org/pdf/2602.03973, Table I 'LIBERO-PRO results', states the protocol and numeric success rates; Section V-B says LIBERO-PRO is the simulation test platform.",high,Clear result-reporting row.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-034,LIBERO-PRO,"AgenticLab: A Real-World Robot Agent Platform that Can See, Think, and Act",2026,arXiv `2602.01662`; DOI `10.48550/arXiv.2602.01662`,2602.01662,10.48550/arXiv.2602.01662,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/fcb40464d260abb3e9c483b092503f2450bef9f9 IDs: S2 `fcb40464d260abb3e9c483b092503f2450bef9f9`; CorpusId `285270000`; DBLP `journals/corr/abs-2602-01662` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: More critically, fine-tuning often creates a trade-off: as the model specializes in specific motor skills, it frequently suffers from catastrophic forgetting, diminishing the open-world generalization capabilities inherent in the pretrained backbone [9, 34].",yes,2602.01662,https://arxiv.org/abs/2602.01662,The arXiv abs page https://arxiv.org/abs/2602.01662 returns arXiv:2602.01662 with the exact title and provides the PDF/HTML.,high,no,citation-only,n/a,n/a,None,"arXiv PDF presents AgenticLab as a real-world robot agent platform and benchmark; the experiment tables are for AgenticLab real-world tasks and module/end-to-end evaluations, not LIBERO-PRO.",high,No LIBERO-PRO numeric results found in the paper text; row appears to be a citation/background hit rather than a benchmark-use row.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-035,LIBERO-PRO,A Systematic Study of Data Modalities and Strategies for Co-training Large Behavior Models for Robot Manipulation,2026,arXiv `2602.01067`; DOI `10.48550/arXiv.2602.01067`,2602.01067,10.48550/arXiv.2602.01067,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/088211a917be33e10ffe9f9060fede92d83066e8 IDs: S2 `088211a917be33e10ffe9f9060fede92d83066e8`; CorpusId `285270875`; DBLP `journals/corr/abs-2602-01067` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: Despite data scaling efforts, VLAs exhibit a limited generalization [1, 94, 97] to new objects, environments, and instructions compared to non-embodied foundation models like VLMs.",yes,2602.01067,https://arxiv.org/abs/2602.01067,The arXiv abs page https://arxiv.org/abs/2602.01067 returns arXiv:2602.01067 with the exact title and provides the PDF/HTML.,high,no,citation-only,n/a,n/a,None for LIBERO-PRO.,"The arXiv HTML/PDF for https://arxiv.org/abs/2602.01067 contains LIBERO-PRO only in reference [97], cited by Section IV-A; the reported experiments are the authors' simulation/real-world co-training evaluations, not LIBERO-PRO.",high,No LIBERO-PRO result table or protocol found in the paper body.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-036,LIBERO-PRO,Stable Language Guidance for Vision-Language-Action Models,2026,arXiv `2601.04052`; DOI `10.48550/arXiv.2601.04052`,2601.04052,10.48550/arXiv.2601.04052,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/8103fe4da1f8bc3ab01202e3f723b3dc6646dff2 IDs: S2 `8103fe4da1f8bc3ab01202e3f723b3dc6646dff2`; CorpusId `284532442`; DBLP `journals/corr/abs-2601-04052` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record,yes,2601.04052,https://arxiv.org/abs/2601.04052,The arXiv abs page https://arxiv.org/abs/2601.04052 returns arXiv:2601.04052 with the exact title and provides the PDF.,high,no,citation-only,n/a,n/a,"None for LIBERO-PRO. The numeric tables are for destructive/obfuscated/OOD language perturbations on ordinary LIBERO and for LIBERO-Plus, not LIBERO-PRO.","The arXiv PDF https://arxiv.org/pdf/2601.04052 cites Libero-Pro in the introduction/related work and references; Section 'Simulation Experiment' says LIBERO is the primary simulation benchmark, and Appendix B contains more LIBERO-Plus results.",high,"The paper has many LIBERO-family numeric results, but no table is labeled LIBERO-PRO.",arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-037,LIBERO-PRO,VLA-Arena: An Open-Source Framework for Benchmarking Vision-Language-Action Models,2025,arXiv `2512.22539`; DOI `10.48550/arXiv.2512.22539`,2512.22539,10.48550/arXiv.2512.22539,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/7988ea35a13c6b9f7e49f6122a80e162ea350e79 IDs: S2 `7988ea35a13c6b9f7e49f6122a80e162ea350e79`; CorpusId `284311206`; DBLP `journals/corr/abs-2512-22539` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: As recent work has shown, performance on many LIBERO tasks is largely saturated [8, 10, 55].",yes,2512.22539,https://arxiv.org/abs/2512.22539,The arXiv abs page https://arxiv.org/abs/2512.22539 returns arXiv:2512.22539 with the exact title and provides the PDF.,high,no,citation-only,n/a,n/a,"None for LIBERO-PRO. The paper reports VLA-Arena results and an ordinary LIBERO language-ablation comparison, not LIBERO-PRO benchmark numbers.",The arXiv PDF https://arxiv.org/pdf/2512.22539 cites LIBERO-PRO as prior perceptual-robustness work in the introduction and references; Section 4 compares VLA-Arena with ordinary LIBERO language ablations but does not evaluate LIBERO-PRO.,high,Ordinary LIBERO comparison numbers should not be merged as LIBERO-PRO results.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-038,LIBERO-PRO,"Seeing to Act, Prompting to Specify: A Bayesian Factorization of Vision Language Action Policy",2025,arXiv `2512.11218`; DOI `10.48550/arXiv.2512.11218`,2512.11218,10.48550/arXiv.2512.11218,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/f968681410e0890a785067f14228ec44bd3ec2fa IDs: S2 `f968681410e0890a785067f14228ec44bd3ec2fa`; CorpusId `283883572`; DBLP `journals/corr/abs-2512-11218` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: Despite these advances, most existing policies still exhibit limited generalization, particularly when faced with novel objects, unseen language instructions, or new task compositions [15], [16], [82].",yes,2512.11218,https://arxiv.org/abs/2512.11218,The arXiv abs page https://arxiv.org/abs/2512.11218 returns arXiv:2512.11218 with the exact title and provides the PDF.,high,yes,reports-results,"LIBERO-Object plus LIBERO-PRO perturbations: Ori, ObjAttr, Pos, Sem, Task, and Env; success-rate table for OpenVLA, pi0, pi0.5, BayesVLA, and BayesVLA + R1.",task suite contains 10 tasks with 50 demonstrations each,"Table II reports simulation results on LIBERO and LIBERO-PRO. OpenVLA: Ori 98, ObjAttr 98, Pos 0, Sem 98, Task 0, Env 0. pi0: 99, 94, 0, 90, 0, 29. pi0.5: 98, 98, 17, 96, 1, 73. BayesVLA: 99, 85, 15, 98, 10, 1. BayesVLA + R1: 99, 96, 21, 98, 10, 81.","The arXiv PDF https://arxiv.org/pdf/2512.11218, Section VI-A 'LIBERO and LIBERO-PRO' defines the LIBERO-PRO protocol; Table II is titled 'Simulation Results on LIBERO and LIBERO-PRO' and reports the numeric values.",high,The table mixes original LIBERO ('Ori') with LIBERO-PRO perturbation columns; perturbation columns are the LIBERO-PRO-relevant numbers.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
LPRO-039,LIBERO-PRO,GLaD: Geometric Latent Distillation for Vision-Language-Action Models,2025,arXiv `2512.09619`; DOI `10.48550/arXiv.2512.09619`,2512.09619,10.48550/arXiv.2512.09619,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2510.03827.,indexed-citation,URLs: https://www.semanticscholar.org/paper/a401a5d4c43961ff90be0ff040f094b4d35eaba5 IDs: S2 `a401a5d4c43961ff90be0ff040f094b4d35eaba5`; CorpusId `283722160`; DBLP `journals/corr/abs-2512-09619` Provenance: Semantic Scholar citation endpoint for arXiv:2510.03827: citing paper record; S2 context: We conduct extensive experiments on LIBERO [9] and LIBERO-PRO [10].,yes,2512.09619,https://arxiv.org/abs/2512.09619,The arXiv abs page https://arxiv.org/abs/2512.09619 returns arXiv:2512.09619 with the exact title and provides the PDF.,high,yes,reports-results,"LIBERO-PRO robustness evaluation across four LIBERO suites and perturbation types Ori, Obj, Pos, Sem, and Task; success rates averaged over 50 episodes per task.",not reported,Table II average success rates (%): UniVLA LIBERO-Goal Ori/Obj/Pos/Sem/Task = 95/62/4/97/9; LIBERO-Spatial = 97/98/0/97/-; LIBERO-10 = 93/47/1/91/9; LIBERO-Object = 96/82/4/97/0. GLaD LIBERO-Goal = 98/81/4/98/10; LIBERO-Spatial = 97/98/12/97/-; LIBERO-10 = 94/54/2/93/9; LIBERO-Object = 97/86/3/97/0.,arXiv PDF Section IV-D says GLaD and UniVLA are evaluated on LIBERO-PRO; Table II is captioned 'Average success rates across four LIBERO suites under different perturbation types' with LIBERO-PRO results.,high,Clear result-reporting row. The paper focuses on robustness to object perturbations and notes weak position/task perturbation performance.,arxiv_result_audit_2026-05-22_double:libero_pro_batch_04:A+B
