ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
LPLUS-050,LIBERO Plus,"$\pi$, But Make It Fly: Physics-Guided Transfer of VLA Models to Aerial Manipulation",2026,arXiv `2603.25038`,2603.25038,,Semantic Scholar citation endpoint,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: This interpretation is consistent with recent results showing that VLA models do not typically exhibit generalized zero-shot behavior after supervised fine-tuning, especially in the small-data regime [15, 48].",indexed-citation,"links: https://www.semanticscholar.org/paper/07826bac851ec96646f28fda1cef6ef4df035b6c; https://arxiv.org/abs/2603.25038 || source_ids: S2=07826bac851ec96646f28fda1cef6ef4df035b6c; Corpus=286789525; arXiv=2603.25038 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=07826bac851ec96646f28fda1cef6ef4df035b6c, ArXiv=2603.25038, DOI=.",yes,2603.25038,https://arxiv.org/abs/2603.25038,"The arXiv abs page https://arxiv.org/abs/2603.25038 lists arXiv:2603.25038 with the exact title, submitted 26 Mar 2026, and DOI https://doi.org/10.48550/arXiv.2603.25038.",high,no,citation-only,n/a,n/a,None,"The arXiv PDF https://arxiv.org/pdf/2603.25038 mentions LIBERO-Plus only in the references as Fei et al. 2025 and reports AirVLA aerial manipulation/navigation results, not LIBERO-Plus evaluation numbers.",high,"Same-work arXiv identity is clear. The paper cites LIBERO-Plus as prior work but its numeric experiments are real-world aerial manipulation/navigation, not the row benchmark.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-051,LIBERO Plus,PlayWorld: Learning Robot World Models from Autonomous Play,2026,arXiv `2603.09030`,2603.09030,,Semantic Scholar citation endpoint,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: While it succeeds on nominal commands (e.g., “pick up the object”), small perturbations in the instruction such as verb choice or unfamiliar object descriptions often lead to large variances in policy behavior [77].",indexed-citation,"links: https://www.semanticscholar.org/paper/0c7c2a0e1526d053ec1a096258226c5566fe7e29; https://arxiv.org/abs/2603.09030 || source_ids: S2=0c7c2a0e1526d053ec1a096258226c5566fe7e29; Corpus=286424247; arXiv=2603.09030 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=0c7c2a0e1526d053ec1a096258226c5566fe7e29, ArXiv=2603.09030, DOI=.",yes,2603.09030,https://arxiv.org/abs/2603.09030,"The arXiv abs page https://arxiv.org/abs/2603.09030 lists arXiv:2603.09030 with the exact title, submitted 9 Mar 2026 and last revised 6 Apr 2026, with DOI https://doi.org/10.48550/arXiv.2603.09030.",high,no,citation-only,n/a,n/a,None,"The arXiv PDF https://arxiv.org/pdf/2603.09030 contains LIBERO-Plus only as reference [77]. The paper's numeric results are for PlayWorld interaction-centric video-model benchmarks, policy-evaluation correlation, and real-world policy fine-tuning, not LIBERO-Plus.",high,"Counted as citation-only for LIBERO-Plus. No LIBERO-Plus table, figure, or evaluation protocol found in the paper text.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-052,LIBERO Plus,PokeVLA: Empowering Pocket-Sized Vision-Language-Action Model with Comprehensive World Knowledge Guidance,2026,arXiv `2604.20834`; DOI `10.48550/arxiv.2604.20834`,2604.20834,10.48550/arxiv.2604.20834,Semantic Scholar citation endpoint; DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: A. Experimental Setup 1) Datasets and Benchmark: We evaluate our method on two widely adopted simulation benchmarks for VLA models: LIBERO [10] and the more challenging LIBERO-Plus [9].,indexed-citation,"links: https://www.semanticscholar.org/paper/6f9580ce1413cee10bafbd176da25f8a3d65f190; https://arxiv.org/abs/2604.20834; https://doi.org/10.48550/arxiv.2604.20834; https://openalex.org/W7155573823; https://arxiv.org/pdf/2604.20834; https://openalex.org/W7155418625 || source_ids: S2=6f9580ce1413cee10bafbd176da25f8a3d65f190; Corpus=287669331; arXiv=2604.20834; DOI=10.48550/arxiv.2604.20834; OpenAlex=W7155418625/W7155573823; DataCite=10.48550/arxiv.2604.20834 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=6f9580ce1413cee10bafbd176da25f8a3d65f190, ArXiv=2604.20834, DOI=. | DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2604.20834 and URL https://arxiv.org/abs/2604.20834. | OpenAlex exact-term query returned id=https://openalex.org/W7155573823, DOI=, landing=https://arxiv.org/abs/2604.20834. | OpenAlex exact-term query returned id=https://openalex.org/W7155418625, DOI=10.48550/arxiv.2604.20834, landing=https://doi.org/10.48550/arxiv.2604.20834. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2604.20834.",yes,2604.20834,https://arxiv.org/abs/2604.20834,The arXiv abs page https://arxiv.org/abs/2604.20834 lists arXiv:2604.20834 with the exact PokeVLA title and DOI https://doi.org/10.48550/arXiv.2604.20834.,high,yes,reports-results,LIBERO-Plus benchmark with four task suites and seven perturbation types; the paper reports direct LIBERO-Plus fine-tuning and direct transfer from standard LIBERO fine-tuning.,"not reported; paper states LIBERO-Plus has 15,780 training samples and approximately 2,500 test subtask samples per suite, each test sample executed once","Table V reports PokeVLA trained on unperturbed LIBERO and evaluated by direct transfer on LIBERO-Plus: Spatial 85.4, Object 81.8, Goal 77.6, Long 72.7, Camera 84.7, Robot 46.1, Language 84.8, Light 94.6, Background 82.6, Noise 89.8, Layout 77.2, Total 79.3. It also reports PokeVLA fine-tuned directly on LIBERO-Plus: Spatial 87.3, Object 86.6, Goal 80.0, Long 80.6, Camera 98.2, Robot 52.9, Language 71.4, Light 99.0, Background 99.3, Noise 94.0, Layout 77.9, Total 83.5.","arXiv PDF https://arxiv.org/pdf/2604.20834, Section VI-A defines LIBERO-Plus and its evaluation samples; Section VI-C and Table V report quantitative comparison on the LIBERO-Plus benchmark.",high,Counted as reports-results. The paper clearly labels the row benchmark and separates direct-transfer and LIBERO-Plus-fine-tuned settings.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-053,LIBERO Plus,ProGAL-VLA: Grounded Alignment through Prospective Reasoning in Vision-Language-Action Models,2026,arXiv `2604.09824`; DOI `10.48550/arxiv.2604.09824`,2604.09824,10.48550/arxiv.2604.09824,Semantic Scholar citation endpoint; DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: This is the original OpenVLA model fine-tuned on LIBERO-Plus [9] without any grounding or ambiguity mechanisms.,indexed-citation,"links: https://www.semanticscholar.org/paper/a60c6f568345016e1274bc87667ae05490c6328d; https://arxiv.org/abs/2604.09824; https://doi.org/10.48550/arxiv.2604.09824; https://openalex.org/W7154540625; https://arxiv.org/pdf/2604.09824; https://openalex.org/W7154213437 || source_ids: S2=a60c6f568345016e1274bc87667ae05490c6328d; Corpus=287425642; arXiv=2604.09824; DOI=10.48550/arxiv.2604.09824; OpenAlex=W7154213437/W7154540625; DataCite=10.48550/arxiv.2604.09824 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=a60c6f568345016e1274bc87667ae05490c6328d, ArXiv=2604.09824, DOI=. | DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2604.09824 and URL https://arxiv.org/abs/2604.09824. | OpenAlex exact-term query returned id=https://openalex.org/W7154540625, DOI=, landing=https://arxiv.org/abs/2604.09824. | OpenAlex exact-term query returned id=https://openalex.org/W7154213437, DOI=10.48550/arxiv.2604.09824, landing=https://doi.org/10.48550/arxiv.2604.09824. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2604.09824.",yes,2604.09824,https://arxiv.org/abs/2604.09824,The arXiv abs page https://arxiv.org/abs/2604.09824 lists arXiv:2604.09824 with the exact ProGAL-VLA title and DOI https://doi.org/10.48550/arXiv.2604.09824.,high,yes,reports-results,"LIBERO-Plus robustness evaluation across perturbation dimensions: Camera, Robot, Language, Light, Background, Noise, Layout, and Total.",not reported,"Table 2 reports ProGAL-VLA on LIBERO-Plus: Camera 93.2, Robot 71.5, Language 93.6, Light 86.8, Background 92.3, Noise 74.8, Layout 86.7, Total 85.5. Baselines include OpenVLA-OFT 70.0 total and OpenVLA-OFT+ 79.6 total.","arXiv PDF https://arxiv.org/pdf/2604.09824, Table 2 'Robustness across perturbation dimensions on LIBERO-Plus'; surrounding text states robot robustness increases from 30.3 to 71.5 and total score is 85.5.",high,Counted as reports-results. Table 2 is directly on LIBERO-Plus.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-054,LIBERO Plus,"RADAR: Benchmarking Vision-Language-Action Generalization via Real-World Dynamics, Spatial-Physical Intelligence, and Autonomous Evaluation",2026,arXiv `2602.10980`; DOI `10.48550/arxiv.2602.10980`,2602.10980,10.48550/arxiv.2602.10980,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: Existing benchmarks tend to fall into two extremes: scalable yet oversimplified simulations that lack physical dynamics [5, 6, 11, 13, 17, 22, 23] (see Fig.",indexed-citation,"links: https://www.semanticscholar.org/paper/461b4dcaf3ace698609555bb35c3ccb11d721537; https://arxiv.org/abs/2602.10980; https://doi.org/10.48550/arxiv.2602.10980; https://openalex.org/W7128745043; http://arxiv.org/abs/2602.10980; https://arxiv.org/pdf/2602.10980 || source_ids: S2=461b4dcaf3ace698609555bb35c3ccb11d721537; Corpus=285470328; arXiv=2602.10980; DOI=10.48550/arxiv.2602.10980; OpenAlex=W7128745043 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=461b4dcaf3ace698609555bb35c3ccb11d721537, ArXiv=2602.10980, DOI=10.48550/arXiv.2602.10980. | OpenAlex exact-term query returned id=https://openalex.org/W7128745043, DOI=, landing=http://arxiv.org/abs/2602.10980.",yes,2602.10980,https://arxiv.org/abs/2602.10980,"The arXiv abs page https://arxiv.org/abs/2602.10980 lists arXiv:2602.10980 with the exact RADAR title, submitted 11 Feb 2026, and DOI https://doi.org/10.48550/arXiv.2602.10980.",high,no,citation-only,n/a,n/a,None,"The arXiv PDF https://arxiv.org/pdf/2602.10980 mentions LIBERO-Plus as a prior simulation benchmark in Section 2.2 and references Fei et al. 2025. Its reported numbers are for the proposed RADAR benchmark, such as 3D IoU under RADAR dynamics, not LIBERO-Plus.",high,Counted as citation-only for LIBERO-Plus. The paper introduces and evaluates RADAR rather than reporting LIBERO-Plus benchmark results.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-055,LIBERO Plus,RedVLA: Physical Red Teaming for Vision-Language-Action Models,2026,arXiv `2604.22591`,2604.22591,,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: Newer variants such as LIBERO-Pro (Zhou et al., 2025b) and LIBERO-Plus (Fei et al., 2025) further increase task difficulty and distribution diversity.",indexed-citation,"links: https://www.semanticscholar.org/paper/4391999707639a64bf33a192b67063fc03c4bb97; https://arxiv.org/abs/2604.22591; https://openalex.org/W7157506555; https://arxiv.org/pdf/2604.22591 || source_ids: S2=4391999707639a64bf33a192b67063fc03c4bb97; Corpus=287773778; arXiv=2604.22591; OpenAlex=W7157506555 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=4391999707639a64bf33a192b67063fc03c4bb97, ArXiv=2604.22591, DOI=. | OpenAlex exact-term query returned id=https://openalex.org/W7157506555, DOI=, landing=https://arxiv.org/abs/2604.22591.",yes,2604.22591,https://arxiv.org/abs/2604.22591,"The arXiv abs page https://arxiv.org/abs/2604.22591 lists arXiv:2604.22591 with the exact RedVLA title, submitted 24 Apr 2026, and a pending arXiv DOI registration.",high,no,citation-only,n/a,n/a,None,"arXiv HTML https://arxiv.org/html/2604.22591 mentions LIBERO-Plus only in a related-work statement that newer variants such as LIBERO-Pro and LIBERO-Plus increase difficulty/diversity. Experiments use ordinary LIBERO risk scenarios and report RedVLA attack success/safety metrics, not LIBERO-Plus benchmark numbers.",high,Do not count ordinary LIBERO or safety ASR metrics as LIBERO-Plus results.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-056,LIBERO Plus,Reflective VLA: In-Context Action Consequences Make VLAs Generalize,2026,,,,manual web/full-text search; existing tracker lead verified against author PDF,Author PDF text states Reflective VLA evaluates on LIBERO-Plus and LIBERO-Plus-Hard and cites Fei et al. 2025; no arXiv/DOI found in this pass.,manual-citation,"links: https://lianqing11.github.io/pdf/in_context_publish.pdf || source_ids: author_pdf=https://lianqing11.github.io/pdf/in_context_publish.pdf || provenance: pdftotext on author PDF found title, LIBERO-Plus/Hard evaluation statements, Table 2 robustness under perturbations, and citation anchor cite.fei2025libero-plus.",no,,,"The available first-hand copy is an author-hosted PDF at https://lianqing11.github.io/pdf/in_context_publish.pdf, linked from Qing Lian's publication page https://lianqing11.github.io/. The author page labels it a 2026 preprint and links only the PDF. Exact-title web/arXiv searches did not find an arxiv.org record.",medium,yes,reports-results,"LIBERO-Plus robustness evaluation over the seven standard perturbation categories: Camera, Robot, Language, Light, Background, Noise, Layout. The paper also reports a separate LIBERO-Plus-Hard extension.",not reported,"Table 2 reports LIBERO-Plus success rates. Reflective VLA: Camera 96.0, Robot 60.2, Language 95.0, Light 96.1, Background 94.1, Noise 91.3, Layout 77.6, Avg 87.2. Matched reactive pi0.5 baseline: Camera 90.0, Robot 50.0, Language 94.9, Light 92.0, Background 85.8, Noise 90.2, Layout 75.0, Avg 82.6. OpenVLA-OFT Avg 79.6 and MemoryVLA Avg 82.0 are also listed.","Author PDF https://lianqing11.github.io/pdf/in_context_publish.pdf, Table 2 'Robustness under perturbations on LIBERO-Plus and LIBERO-Plus-Hard'; Section 4/5 text states Reflective VLA improves average success on LIBERO-Plus by 4.6 points and evaluates the seven standard LIBERO-Plus perturbation categories.",high,"Available as author-hosted PDF/preprint, but no arXiv record found as of this audit. Counts as reports-results for LIBERO-Plus.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-057,LIBERO Plus,Restoring Linguistic Grounding in VLA Models via Train-Free Attention Recalibration,2026,arXiv `2603.06001`,2603.06001,,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: In addition, the community has also started probing policy resilience, such as LIBERO-PLUS [8], which evaluates robustness against perturbations such as camera viewpoints and instructions.",indexed-citation,"links: https://www.semanticscholar.org/paper/c9bf78227b68e79241eb7e2730bfd71a71b9ae30; https://arxiv.org/abs/2603.06001; https://openalex.org/W7134291648; http://arxiv.org/abs/2603.06001; https://arxiv.org/pdf/2603.06001 || source_ids: S2=c9bf78227b68e79241eb7e2730bfd71a71b9ae30; Corpus=286365777; arXiv=2603.06001; OpenAlex=W7134291648 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=c9bf78227b68e79241eb7e2730bfd71a71b9ae30, ArXiv=2603.06001, DOI=. | OpenAlex exact-term query returned id=https://openalex.org/W7134291648, DOI=, landing=http://arxiv.org/abs/2603.06001.",yes,2603.06001,https://arxiv.org/abs/2603.06001,"The arXiv abs page https://arxiv.org/abs/2603.06001 lists arXiv:2603.06001 with the exact title, submitted 6 Mar 2026, and DOI https://doi.org/10.48550/arXiv.2603.06001.",high,no,citation-only,n/a,n/a,None,arXiv HTML https://arxiv.org/html/2603.06001 mentions LIBERO-PLUS only as prior policy-resilience work. Its experiments build ICBench from ordinary LIBERO and report results over 30 LIBERO tasks; no LIBERO-Plus evaluation table or numeric result was found.,high,Do not count ordinary LIBERO/ICBench results as LIBERO-Plus results.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-058,LIBERO Plus,Retrieve-then-Steer: Online Success Memory for Test-Time Adaptation of Generative VLAs,2026,arXiv `2605.10094`,2605.10094,,Semantic Scholar citation endpoint; OpenAlex exact LIBERO-Plus term search,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: Although a robot might occasionally complete a task, it is highly prone to failure in nearly identical states due to perception noise, viewpoint shifts, or accumulated errors [7, 21].",indexed-citation,"links: https://www.semanticscholar.org/paper/996bf7b2754f10be9f0bb4470c42f20461318c85; https://arxiv.org/abs/2605.10094; https://openalex.org/W7161204601; https://arxiv.org/pdf/2605.10094 || source_ids: S2=996bf7b2754f10be9f0bb4470c42f20461318c85; Corpus=288256707; arXiv=2605.10094; OpenAlex=W7161204601 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=996bf7b2754f10be9f0bb4470c42f20461318c85, ArXiv=2605.10094, DOI=. | OpenAlex exact-term query returned id=https://openalex.org/W7161204601, DOI=, landing=https://arxiv.org/abs/2605.10094.",yes,2605.10094,https://arxiv.org/abs/2605.10094,"The arXiv abs page https://arxiv.org/abs/2605.10094 lists arXiv:2605.10094 with the exact title, submitted 11 May 2026 and last revised 12 May 2026, with DOI https://doi.org/10.48550/arXiv.2605.10094.",high,no,citation-only,n/a,n/a,None,"arXiv HTML https://arxiv.org/html/2605.10094 cites LIBERO-Plus only as evidence that VLAs can fail under nearly identical states. The simulation experiments are on LIBERO-10 and SimplerEnv, and reported numeric tables are for those benchmarks plus real-world tasks, not LIBERO-Plus.",high,Do not count LIBERO-10 numbers as LIBERO-Plus.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-059,LIBERO Plus,RoboAug: One Annotation to Hundreds of Scenes via Region-Contrastive Data Augmentation for Robotic Manipulation,2026,arXiv `2602.14032`; DOI `10.48550/arxiv.2602.14032`,2602.14032,10.48550/arxiv.2602.14032,Semantic Scholar citation endpoint,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: As shown in Figure 10, we utilize the LIBERO-Plus benchmark [21], which introduces diverse environmental shifts to the standard tasks.",indexed-citation,"links: https://www.semanticscholar.org/paper/4c3b56cee0ff1e2747887366db2fc5c571f03b38; https://arxiv.org/abs/2602.14032; https://doi.org/10.48550/arxiv.2602.14032 || source_ids: S2=4c3b56cee0ff1e2747887366db2fc5c571f03b38; Corpus=285615413; arXiv=2602.14032; DOI=10.48550/arxiv.2602.14032 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=4c3b56cee0ff1e2747887366db2fc5c571f03b38, ArXiv=2602.14032, DOI=10.48550/arXiv.2602.14032.",yes,2602.14032,https://arxiv.org/abs/2602.14032,"The arXiv abs page https://arxiv.org/abs/2602.14032 lists arXiv:2602.14032 with the exact RoboAug title, submitted 15 Feb 2026, and DOI https://doi.org/10.48550/arXiv.2602.14032.",high,yes,reports-results,"LIBERO-Plus simulation evaluation using three perturbation types: background, distractors, and lighting; policies are trained on LIBERO-Object and tested on LIBERO-Plus perturbations.","10 tasks, 50 demonstrations each","Table IV reports LIBERO-Plus generalization performance. ACT w/o Aug: Background 0.745, Distractor 0.860, Light 0.789, Average 0.798. RoboEngine-G: Background 0.806, Distractor 0.942, Light 0.855, Average 0.868. RoboAug: Background 0.913, Distractor 0.990, Light 0.896, Average 0.933.","arXiv HTML Section IV-G and Table IV at https://arxiv.org/html/2602.14032#S4.T4 are titled Results on Simulation and Generalization performance on the LIBERO-Plus benchmark; text states policies were trained on LIBERO-Object (10 tasks, 50 demonstrations each) and tested under background, distractor, and lighting perturbations.",high,"Counts as reports-results, but note this is a three-perturbation LIBERO-Plus simulation subset rather than all seven standard perturbation categories.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_06:A+B
LPLUS-060,LIBERO Plus,"Robust Skills, Brittle Grounding: Diagnosing Restricted Generalization in Vision-Language Action Policies via Multi-Object Picking",2026,arXiv `2602.24143`; DOI `10.48550/arxiv.2602.24143`,2602.24143,10.48550/arxiv.2602.24143,Semantic Scholar citation endpoint,"Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: Recent work has begun to expose these issues: (Zhou et al., 2025) and (Fei et al., 2025) introduce robustness stress tests that reveal sensitivity to object placement and evaluation protocol, while (Zhang et al., 2024) reports very low success rates on evaluations requiring generalization to unseen…",indexed-citation,"links: https://www.semanticscholar.org/paper/22544b9de2e0127bf6889e48f7f93140767cf0fc; https://arxiv.org/abs/2602.24143; https://doi.org/10.48550/arxiv.2602.24143 || source_ids: S2=22544b9de2e0127bf6889e48f7f93140767cf0fc; Corpus=286171099; arXiv=2602.24143; DOI=10.48550/arxiv.2602.24143 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=22544b9de2e0127bf6889e48f7f93140767cf0fc, ArXiv=2602.24143, DOI=10.48550/arXiv.2602.24143.",yes,2602.24143,https://arxiv.org/abs/2602.24143,Official arXiv abs page https://arxiv.org/abs/2602.24143 lists arXiv:2602.24143 with the exact row title and PDF URL https://arxiv.org/pdf/2602.24143.,high,no,citation-only,n/a,n/a,None,"The arXiv PDF reports standard LIBERO, MetaWorld, and a ManiSkill-based benchmark in Table 1, but not LIBERO-Plus. Searching the paper text found LIBERO-Plus only in the Fei et al. reference/citation context, not as a reported result: https://arxiv.org/pdf/2602.24143.",high,Do not count the ordinary LIBERO success-rate table for the LIBERO Plus benchmark row.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_07:A+B
LPLUS-061,LIBERO Plus,ROCKET: Residual-Oriented Multi-Layer Alignment for Spatially-Aware Vision-Language-Action Models,2026,arXiv `2602.17951`; DOI `10.48550/arxiv.2602.17951`,2602.17951,10.48550/arxiv.2602.17951,Semantic Scholar citation endpoint; DataCite LIBERO-Plus DOI search; OpenAlex exact LIBERO-Plus term search; arXiv exact LIBERO-Plus term search,Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: Following the official protocol of LIBERO-P LUS as well as the common practice used in PI0/PI0.,indexed-citation,"links: https://www.semanticscholar.org/paper/1f489f107c9908681c7693f4a8bcb91dbe58f47a; https://arxiv.org/abs/2602.17951; https://doi.org/10.48550/arxiv.2602.17951; https://openalex.org/W7131144909; https://openalex.org/W7131191365; http://arxiv.org/abs/2602.17951; https://arxiv.org/pdf/2602.17951 || source_ids: S2=1f489f107c9908681c7693f4a8bcb91dbe58f47a; Corpus=285872073; arXiv=2602.17951; DOI=10.48550/arxiv.2602.17951; OpenAlex=W7131144909/W7131191365; DataCite=10.48550/arxiv.2602.17951 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=1f489f107c9908681c7693f4a8bcb91dbe58f47a, ArXiv=2602.17951, DOI=10.48550/arXiv.2602.17951. | DataCite /dois?query=LIBERO-Plus returned DOI 10.48550/arxiv.2602.17951 and URL https://arxiv.org/abs/2602.17951. | OpenAlex exact-term query returned id=https://openalex.org/W7131144909, DOI=10.48550/arxiv.2602.17951, landing=. | OpenAlex exact-term query returned id=https://openalex.org/W7131191365, DOI=, landing=http://arxiv.org/abs/2602.17951. | arXiv API arXiv API exact LIBERO-Plus query returned arXiv:2602.17951.",yes,2602.17951,https://arxiv.org/abs/2602.17951,Official arXiv abs page https://arxiv.org/abs/2602.17951 lists arXiv:2602.17951 with the exact row title and PDF URL https://arxiv.org/pdf/2602.17951.,high,yes,reports-results,"LIBERO-Plus official protocol with four sub-datasets mixed for training, one model evaluated on the corresponding test suites, seven perturbation dimensions, and task execution success rate (SR, %) reported.",not reported,"Section 5.2/Figure 5 reports ROCKET average LIBERO-Plus success rate 81.7%, outperforming the baseline at 80.0%; the figure caption states results are under the seven LIBERO-Plus perturbations and averaged over Spatial, Object, Goal, and Long task groups.",Official arXiv HTML Section 5.1 describes the LIBERO-Plus setup and Section 5.2 states the 81.7% vs 80.0% average result; Figure 5 is titled 'Success rate (%) on LIBERO-Plus': https://arxiv.org/html/2602.17951.,high,"Detailed per-task plots are provided as figures in Appendix G, but the main text gives the merge-relevant average.",arxiv_result_audit_2026-05-22_double:libero_plus_batch_07:A+B
LPLUS-062,LIBERO Plus,SA-VLA: Spatially-Aware Flow-Matching for Vision-Language-Action Reinforcement Learning,2026,arXiv `2602.00743`; DOI `10.48550/arxiv.2602.00743`,2602.00743,10.48550/arxiv.2602.00743,Semantic Scholar citation endpoint,Semantic Scholar citation graph returned this work as citing arXiv:2510.13626. First citation context: We conduct experiments on LIBERO [42] and its robustness extension LIBERO-PLUS [43].,indexed-citation,"links: https://www.semanticscholar.org/paper/d89da77887aeaf963e2974d92ba75f6087e0f2d6; https://arxiv.org/abs/2602.00743; https://doi.org/10.48550/arxiv.2602.00743 || source_ids: S2=d89da77887aeaf963e2974d92ba75f6087e0f2d6; Corpus=285271261; arXiv=2602.00743; DOI=10.48550/arxiv.2602.00743 || provenance: Semantic Scholar API S2 seed-citation endpoint returned citingPaper.paperId=d89da77887aeaf963e2974d92ba75f6087e0f2d6, ArXiv=2602.00743, DOI=10.48550/arXiv.2602.00743.",yes,2602.00743,https://arxiv.org/abs/2602.00743,Official arXiv abs page https://arxiv.org/abs/2602.00743 lists arXiv:2602.00743 with the exact row title and PDF URL https://arxiv.org/pdf/2602.00743.,high,yes,reports-results,LIBERO-PLUS spatial-perturbation subset with View and Init State perturbations; few-shot RL uses a sparse spatial subset and evaluation over 80 parallel environments/five non-repeating sampling epochs.,three trajectories per task and perturbation pair,"Table 1 zero-shot LIBERO-PLUS spatial-perturbation subset: pi0.5 baseline View 78.47, Init State 83.77, Total 81.00; Ours w/ Spatial View 82.30, Init State 84.29, Total 83.25 (+2.25). Table 2 few-shot LIBERO-PLUS: SA-VLA 83.75; w/o SCAN 83.00; w/o DR 77.50; w/o Fusion/non-RL baseline 81.00.","arXiv PDF https://arxiv.org/pdf/2602.00743, Section 4.1 describes LIBERO-PLUS and the sparse spatial subset; Table 1 reports zero-shot success rates; Table 2 reports cumulative ablation few-shot SR% on LIBERO-PLUS.",high,The paper uses the spelling LIBERO-PLUS; this is the row benchmark.,arxiv_result_audit_2026-05-22_double:libero_plus_batch_07:A+B
