ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
COLOS-035,THE COLOSSEUM,RoboTidy : A 3D Gaussian Splatting Household Tidying Benchmark for Embodied Navigation and Action,2025,arXiv `2511.14161`; arXiv DOI `10.48550/arXiv.2511.14161`,2511.14161,10.48550/arXiv.2511.14161,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/89af06244358072dbbbece4c569512906d48540a | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/89af06244358072dbbbece4c569512906d48540a ; CorpusId: 283080481 ; DBLP: journals/corr/abs-2511-14161 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Recent embodied AI benchmarks have explored household tasks from different perspectives, including semantic planning [27, 28, 35], multi-task manipulation [4, 5, 11, 12], and large-scale activity suites [20, 29].",yes,2511.14161,https://arxiv.org/abs/2511.14161,"arXiv abs page lists arXiv:2511.14161 with the exact candidate title, matching authors Xiaoquan Sun et al., and an available PDF.",high,no,citation-only,n/a,n/a,None,The arXiv HTML contains Colosseum only in reference [29] to Pumacay et al.; the paper introduces/evaluates RoboTidy rather than reporting THE COLOSSEUM results.,high,Direct arXiv HTML was used because the local PDF download was incomplete; the HTML is sufficient for the Colosseum/result check.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_04:A+B
COLOS-036,THE COLOSSEUM,Audio-VLA: Adding Contact Audio Perception to Vision-Language-Action Model for Robotic Manipulation,2025,arXiv `2511.09958`; arXiv DOI `10.48550/arXiv.2511.09958`,2511.09958,10.48550/arXiv.2511.09958,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/293852a4878de3d3251fe8d80ad673114b8a327a | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/293852a4878de3d3251fe8d80ad673114b8a327a ; CorpusId: 282992217 ; DBLP: journals/corr/abs-2511-09958 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Our proposed Audio-VLA achieves superior performance across both standard and domain shift [27] LIBERO [8] and five RLBench [9] task benchmarks, particularly excelling in contact-intensive tasks.",yes,2511.09958,https://arxiv.org/abs/2511.09958,"arXiv abs page lists arXiv:2511.09958 with the exact candidate title, matching authors Xiangyi Wei et al., and an available PDF.",high,no,citation-only,n/a,n/a,None,"The arXiv HTML reports LIBERO and RLBench success rates in Section IV/Table I under standard and domain-shift conditions; Colosseum appears only as reference [27]/domain-shift citation, with no THE COLOSSEUM results.",high,"Domain-shift experiments are on LIBERO and RLBench, so they do not satisfy the row benchmark requirement.",arxiv_result_audit_2026-05-22_double:the_colossem_batch_04:A+B
COLOS-037,THE COLOSSEUM,SpatialActor: Exploring Disentangled Spatial Representations for Robust Robotic Manipulation,2025,arXiv `2511.09555`; arXiv DOI `10.48550/arXiv.2511.09555`,2511.09555,10.48550/arXiv.2511.09555,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/ca63a7eb9588d4f7bd095e6a7031bbcd84854c26 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/ca63a7eb9588d4f7bd095e6a7031bbcd84854c26 ; CorpusId: 282940198 ; DBLP: journals/corr/abs-2511-09555 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: We evaluate the robustness on the Colosseum benchmark (Pumacay et al. 2024), which assesses manipulation policies under environmental variations.",yes,2511.09555,https://arxiv.org/abs/2511.09555,"arXiv abs page lists arXiv:2511.09555 with the exact candidate title, matching authors Hao Shi et al., and an available PDF.",high,yes,reports-results,"ColosseumBench spatial perturbations on 20 tasks: No-Vars, MO-Size, RO-Size, and Camera-Perturb/Cam Pose",not reported,"Table 4 average success rates (%) on 20 ColosseumBench tasks. R3M: No-Vars 2.9, MO-Size 1.8, RO-Size 0.0, Cam Pose 0.8. MVP: 3.4, 4.4, 0.5, 2.6. VoxPoser: 5.4, 3.3, 6.5, 6.2. PerAct: 34.5, 35.6, 29.3, 36.3. RVT: 43.6, 35.3, 40.5, 42.2. SpatialActor: 57.4±3.0, 59.2±2.4, 62.0±3.2, 54.2±1.8.",arXiv PDF Section 4.4 'Spatial Perturbations on ColosseumBench' states evaluation on the Colosseum benchmark and Table 4 reports average success rates on 20 ColosseumBench tasks under the four conditions.,high,"The paper spells the evaluated suite as ColosseumBench and explicitly cites Pumacay et al. 2024, so this is the row benchmark.",arxiv_result_audit_2026-05-22_double:the_colossem_batch_04:A+B
COLOS-038,THE COLOSSEUM,How Do VLAs Effectively Inherit from VLMs?,2025,arXiv `2511.06619`; arXiv DOI `10.48550/arXiv.2511.06619`,2511.06619,10.48550/arXiv.2511.06619,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/36d038ad0b4fb8353529b50cc493bcd97297979c | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/36d038ad0b4fb8353529b50cc493bcd97297979c ; CorpusId: 282912912 ; DBLP: journals/corr/abs-2511-06619 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Therefore, compared to previous studies that focus on different aspects of generalization (Zhou et al., 2025a; Liu et al., 2025b; Pumacay et al., 2024; Xing et al., 2021; Xie et al., 2024; Zheng et al., 2022; Gao et al., 2025), we focus on vision-semantic gene",yes,2511.06619,https://arxiv.org/abs/2511.06619,"arXiv abs page lists arXiv:2511.06619 with the exact candidate title, matching authors Chuheng Zhang et al., and an available PDF.",high,no,citation-only,n/a,n/a,None,"arXiv PDF full text checked; Pumacay et al./THE COLOSSEUM is cited as prior generalization work and in the references. Appendix Table 2 reports SIMPLER and LIBERO success rates only, not THE COLOSSEUM.",high,The paper introduces/evaluates GrinningFace and uses SIMPLER/LIBERO for code-base comparison; no COLOSSEUM numbers.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_04:A+B
COLOS-039,THE COLOSSEUM,Embodied intelligence for robot manipulation: development and challenges,2025,DOI `10.1007/s44336-025-00020-1`,,10.1007/s44336-025-00020-1,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/a96dc7c1778b7e33a7e1bd15d2084e5789cfb888 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/a96dc7c1778b7e33a7e1bd15d2084e5789cfb888 ; CorpusId: 282615956 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: …issues: firstly, during the execution of complex tasks, there is the difficulty of avoiding high-risk actions caused by agents’ erroneous planning [206]; secondly, the improvement of the safety performance of embodied manipulation policies has the characteris",no,,,"Springer DOI page identifies the open-access journal review article. Exact-title arXiv search returned no results, and exact-title web search found Springer/metadata pages but no same-work arxiv.org record.",high,no,citation-only,n/a,n/a,None,Springer full text checked; THE COLOSSEUM appears as reference 206 to Pumacay et al. in the bibliography. This is a survey/review article and does not report THE COLOSSEUM evaluation results.,high,Publisher-only journal article found; no arXiv same-work match.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_04:A+B
COLOS-040,THE COLOSSEUM,Learning Generalizable Visuomotor Policy through Dynamics-Alignment,2025,arXiv `2510.27114`; arXiv DOI `10.48550/arXiv.2510.27114`,2510.27114,10.48550/arXiv.2510.27114,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/12a68550d350e746d89c65eb1fc9eeb93c245d18 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/12a68550d350e746d89c65eb1fc9eeb93c245d18 ; CorpusId: 282719369 ; DBLP: journals/corr/abs-2510-27114 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: 3) Generalization in Robot Learning: Recent works [40], [41], [42] have established systematic frameworks for catego-rizing generalization in robot learning based on the level of OOD scenarios.",yes,2510.27114,https://arxiv.org/abs/2510.27114,"arXiv abs page lists arXiv:2510.27114 with the exact candidate title, matching authors Dohyeok Lee et al., and an available PDF.",high,no,citation-only,n/a,n/a,None,"arXiv PDF full text checked; Colosseum/Pumacay appears only in the references/generalization related work. The paper reports DAP results on its own real-world manipulation/OOD setup, not THE COLOSSEUM.",high,Cites THE COLOSSEUM as related work only.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_04:A+B
COLOS-041,THE COLOSSEUM,DynaRend: Learning 3D Dynamics via Masked Future Rendering for Robotic Manipulation,2025,arXiv `2510.24261`; arXiv DOI `10.48550/arXiv.2510.24261`,2510.24261,10.48550/arXiv.2510.24261,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/6202c402d2ce6077bf584b8c4b9dfda213d7aa7f | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/6202c402d2ce6077bf584b8c4b9dfda213d7aa7f ; CorpusId: 282400997 ; DBLP: journals/corr/abs-2510-24261 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Colosseum [32] is a benchmark for evaluating the generalization capabilities of manipulation policies under 12 types of environmental perturbations across 20 tasks, including changes in object color, texture, size, and lighting.",yes,2510.24261,https://arxiv.org/abs/2510.24261,arXiv abs page https://arxiv.org/abs/2510.24261 lists the exact title; the row DOI is the matching arXiv DOI 10.48550/arXiv.2510.24261.,high,yes,reports-results,"COLOSSEUM standard setting: 20 tasks, 12 perturbation factors, 25 rollout episodes per perturbation; reports average success rate across each perturbation category",100 expert demonstrations per task,"Table 10 average success rates: No Variations 64.2; MO Color 61.0; RO Color 53.0; MO Texture 67.6; RO Texture 54.2; MO Size 54.3; RO Size 51.5; Light Color 59.0; Table Color 63.2; Table Texture 63.6; Distractor 50.0; Background Texture 64.0; Camera Pose 63.4. Figure 4 compares DynaRend with PerAct, R3M, MVP, RVT, and 3D-MVP on Colosseum.","arXiv PDF Section 4.1 says the paper evaluates on RLBench and Colosseum, uses 100 demonstrations per task, applies 12 perturbation types with 25 episodes per perturbation, and reports average success rate; Figure 4 is 'Results on Colosseum' and Table 10 is captioned 'All results on Colosseum benchmark.' URL: https://arxiv.org/pdf/2510.24261.",high,"Counts as reports-results because the paper directly reports COLOSSEUM success rates, not just a citation.",arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-042,THE COLOSSEUM,RobotArena ∞: Scalable Robot Benchmarking via Real-to-Sim Translation,2025,arXiv `2510.23571`; arXiv DOI `10.48550/arXiv.2510.23571`,2510.23571,10.48550/arXiv.2510.23571,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/6b5cbef0ff7a62a2cee1fac8211774a37bd94ba2 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/6b5cbef0ff7a62a2cee1fac8211774a37bd94ba2 ; CorpusId: 282389726 ; DBLP: journals/corr/abs-2510-23571 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Evaluating Robot Policies in Simulation Simulation offers a scalable and safe alternative for evaluating robot policies, with numerous benchmarks like: RLBench James et al. (2020), Colos-seum (Pumacay et al., 2024), CALVIN (Mees et al., 2022), LIBERO (Liu et a",yes,2510.23571,https://arxiv.org/abs/2510.23571,"arXiv abs page 2510.23571 lists the title 'RobotArena $\infty$: Scalable Robot Benchmarking via Real-to-Sim Translation,' matching the row's infinity-symbol title; URL: https://arxiv.org/abs/2510.23571.",high,no,citation-only,n/a,n/a,None,"arXiv PDF https://arxiv.org/pdf/2510.23571 mentions Colosseum only in related work as one of several simulation benchmarks and references Pumacay et al.; experiments benchmark RobotArena ∞ environments such as BridgeSim, DROIDSim, and RH20TSim, not THE COLOSSEUM.",high,Background citation to THE COLOSSEUM; no row-benchmark numeric results found.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-043,THE COLOSSEUM,PathFormer: A Transformer with 3D Grid Constraints for Digital Twin Robot-Arm Trajectory Generation,2025,arXiv `2510.20161`; arXiv DOI `10.48550/arXiv.2510.20161`,2510.20161,10.48550/arXiv.2510.20161,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/0149c9297317ab8c3efa743670c21d67e207fbe4 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/0149c9297317ab8c3efa743670c21d67e207fbe4 ; CorpusId: 282304301 ; DBLP: journals/corr/abs-2510-20161 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Twins: Structured policies such as finite-state machines, task graphs, and option libraries offer interpretability but depend heavily on manual design [12], [13].",yes,2510.20161,https://arxiv.org/abs/2510.20161,"arXiv abs page 2510.20161 lists the exact title, matching the row; URL: https://arxiv.org/abs/2510.20161.",high,no,citation-only,n/a,n/a,None,"arXiv PDF https://arxiv.org/pdf/2510.20161 mentions COLOSSEUM in related work among manipulation benchmarks; its reported numbers are lattice-corpus accuracy/F1/legal paths and real-robot reach, pick, and 60-task cluttered-scene success rates, not THE COLOSSEUM.",high,Only a related-work benchmark mention; no THE COLOSSEUM evaluation protocol or table.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-044,THE COLOSSEUM,Learning 4D Embodied World Models,2025,DOI `10.1109/ICCV51701.2025.00507`,,10.1109/ICCV51701.2025.00507,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,URLs: https://www.semanticscholar.org/paper/8eeeb0b6f1c42ff96a2623ae0c680b7a71be7803 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/8eeeb0b6f1c42ff96a2623ae0c680b7a71be7803 ; CorpusId: 285474798 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record,yes,2504.20995,https://arxiv.org/abs/2504.20995,arXiv abs page https://arxiv.org/abs/2504.20995 lists the title variant 'TesserAct: Learning 4D Embodied World Models'; the ICCV/CVF page lists the exact row title with the same authors and related arXiv link.,high,no,uses-data-no-results,n/a,n/a,None,"arXiv PDF https://arxiv.org/pdf/2504.20995 says the authors adopt scene randomization techniques from the COLOSSEUM data generation pipeline while generating RLBench synthetic data; experiments report 4D generation, novel-view synthesis, and RLBench action-planning success rates, not THE COLOSSEUM benchmark scores.",high,Double audit agreed no THE COLOSSEUM numbers; final usage is uses-data-no-results because the paper reuses COLOSSEUM-style data-generation/randomization rather than reporting COLOSSEUM results.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-045,THE COLOSSEUM,NEBULA: Do We Evaluate Vision-Language-Action Agents Correctly?,2025,arXiv `2510.16263`; arXiv DOI `10.48550/arXiv.2510.16263`,2510.16263,10.48550/arXiv.2510.16263,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/e132299c142efae5c0b2b89cb9bcdfcece99f81c | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/e132299c142efae5c0b2b89cb9bcdfcece99f81c ; CorpusId: 282209747 ; DBLP: journals/corr/abs-2510-16263 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: THE COLOSSEUM (Pumacay et al., 2024) systematically perturbs tasks along controlled axes and reports robustness degradation.",yes,2510.16263,https://arxiv.org/abs/2510.16263,"arXiv abs page 2510.16263 lists the exact title, matching the row; URL: https://arxiv.org/abs/2510.16263.",high,no,citation-only,n/a,n/a,None,"arXiv PDF https://arxiv.org/pdf/2510.16263 cites THE COLOSSEUM as a realism-focused platform and states that it perturbs tasks and reports robustness degradation; the paper's own reported results are NEBULA Alpha capability/stress-test figures and tables, not THE COLOSSEUM.",high,"The sentence about THE COLOSSEUM reporting robustness degradation describes the cited benchmark paper, not new row-work results.",arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-046,THE COLOSSEUM,RoboHiMan: A Hierarchical Evaluation Paradigm for Compositional Generalization in Long-Horizon Manipulation,2025,arXiv `2510.13149`; arXiv DOI `10.48550/arXiv.2510.13149`,2510.13149,10.48550/arXiv.2510.13149,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/3ee987751aeb8c02a7d4e1ea578d46e1f071374d | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/3ee987751aeb8c02a7d4e1ea578d46e1f071374d ; CorpusId: 282102541 ; DBLP: journals/corr/abs-2510-13149 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: However, in real-world applications, compositional generalization intensifies as robots must contend with various perturbations, such as changes in lighting, object appearance, or camera poses (Pumacay et al., 2024).",yes,2510.13149,https://arxiv.org/abs/2510.13149,"arXiv abs page 2510.13149 lists the exact title, matching the row; URL: https://arxiv.org/abs/2510.13149.",high,no,uses-data-no-results,n/a,n/a,None,"arXiv PDF says RoboHiMan/HiMan-Bench leverages the Colosseum API and adopts Colosseum perturbation factors, but the reported numeric experiments are for HiMan-Bench/RoboHiMan evaluation modes, not THE COLOSSEUM benchmark. URL: https://arxiv.org/pdf/2510.13149.",high,"Marked uses-data-no-results because the paper reuses Colosseum perturbation/API design to build HiMan-Bench, but does not report COLOSSEUM benchmark numbers.",arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-047,THE COLOSSEUM,LIBERO-Plus: In-depth Robustness Analysis of Vision-Language-Action Models,2025,arXiv `2510.13626`; arXiv DOI `10.48550/arXiv.2510.13626`,2510.13626,10.48550/arXiv.2510.13626,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/dfa5ba43d6df553bb3a8cf3fc1cf2d1210cc10c3 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/dfa5ba43d6df553bb3a8cf3fc1cf2d1210cc10c3 ; CorpusId: 282102298 ; DBLP: journals/corr/abs-2510-13626 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: We conducted a comprehensive review of existing studies aimed at evaluating the generalization performance of VLA models, particularly those introducing new test suites such as COLOSSEUM (Pumacay et al., 2024), RL4VLA (Liu et al., 2025), AGNOSTOS (Zhou et al.,",yes,2510.13626,https://arxiv.org/abs/2510.13626,"arXiv abs page 2510.13626 lists the exact title, matching the row; URL: https://arxiv.org/abs/2510.13626.",high,no,citation-only,n/a,n/a,None,"arXiv PDF https://arxiv.org/pdf/2510.13626 mentions COLOSSEUM in a review of existing test suites used to choose perturbation dimensions; reported numbers are LIBERO/LIBERO-Plus success rates under perturbations, not THE COLOSSEUM.",high,Do not count LIBERO-Plus perturbation results as THE COLOSSEUM results.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-048,THE COLOSSEUM,Failure Prediction at Runtime for Generative Robot Policies,2025,arXiv `2510.09459`; arXiv DOI `10.48550/arXiv.2510.09459`,2510.09459,10.48550/arXiv.2510.09459,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/aa97f421e7c9aae87b347d2c7646951d72140a44 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/aa97f421e7c9aae87b347d2c7646951d72140a44 ; CorpusId: 282056059 ; DBLP: journals/corr/abs-2510-09459 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Some approaches rely on a priori access to OOD data [23, 16, 42, 70], which is, however, often unavailable or not comprehensive enough [53].",yes,2510.09459,https://arxiv.org/abs/2510.09459,"arXiv abs page 2510.09459 lists the exact title, matching the row; URL: https://arxiv.org/abs/2510.09459.",high,no,citation-only,n/a,n/a,None,"arXiv PDF https://arxiv.org/pdf/2510.09459 cites THE COLOSSEUM in the references and OOD/benchmark context; its experiments evaluate FIPER on Sorting, Stacking, PushT, Pretzel, and PushChair environments, with no THE COLOSSEUM numeric results.",high,Only citation/background use of THE COLOSSEUM.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-049,THE COLOSSEUM,Vision-Language-Action Models for Robotics: A Review Towards Real-World Applications,2025,arXiv `2510.07077`; DOI `10.1109/ACCESS.2025.3609980`,2510.07077,10.1109/ACCESS.2025.3609980,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/58b30fe15c8fe3603f3f032ed28de6df606aabe8 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/58b30fe15c8fe3603f3f032ed28de6df606aabe8 ; CorpusId: 281371543 ; DBLP: journals/corr/abs-2510-07077 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: THE COLOSSEUM [397], built on top of RLBench, is a benchmark designed to systematically evaluate the generalization capabilities of robotic manipulation policies under environment variations.",yes,2510.07077,https://arxiv.org/abs/2510.07077,"arXiv abs page 2510.07077 lists the exact title and notes IEEE Access acceptance, matching the row; URL: https://arxiv.org/abs/2510.07077.",high,no,citation-only,n/a,n/a,None,"arXiv PDF is a survey/review; it describes THE COLOSSEUM as a benchmark with 20 manipulation tasks and environment perturbations and lists it in a simulator/benchmark table, but reports no candidate-work numeric THE COLOSSEUM evaluation results. URL: https://arxiv.org/pdf/2510.07077.",high,Descriptive benchmark counts in a survey table are not benchmark performance numbers.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-050,THE COLOSSEUM,Reliable and Scalable Robot Policy Evaluation with Imperfect Simulators,2025,arXiv `2510.04354`; arXiv DOI `10.48550/arXiv.2510.04354`,2510.04354,10.48550/arXiv.2510.04354,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/75eea17c71215435210f467ea63974a180d102cd | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/75eea17c71215435210f467ea63974a180d102cd ; CorpusId: 281844095 ; DBLP: journals/corr/abs-2510-04354 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: For example, simulation-based rankings—whether across different policies or for a given policy under diverse environmental factors—have been shown to correlate well with real-world performance [13, 14, 21, 38, 44].",yes,2510.04354,https://arxiv.org/abs/2510.04354,"arXiv abs page 2510.04354 lists the exact title, matching the row; URL: https://arxiv.org/abs/2510.04354.",high,no,citation-only,n/a,n/a,None,"arXiv PDF https://arxiv.org/pdf/2510.04354 cites The Colosseum among physics-based simulation benchmarks and as evidence about simulation-based rankings; the paper's experiments evaluate SureSim with diffusion policy and multi-task fine-tuned pi0 on its own real2sim object/initial-condition distribution, not THE COLOSSEUM.",high,Background citation to THE COLOSSEUM; no row-benchmark numeric results found.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_05:A+B
COLOS-051,THE COLOSSEUM,UniPrototype: Humn-Robot Skill Learning with Uniform Prototypes,2025,arXiv `2509.23021`; arXiv DOI `10.48550/arXiv.2509.23021`,2509.23021,10.48550/arXiv.2509.23021,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,"URLs: https://www.semanticscholar.org/paper/60b269c8961b77c1246651dc75420d083e9b3cd9 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/60b269c8961b77c1246651dc75420d083e9b3cd9 ; CorpusId: 281674498 ; DBLP: journals/corr/abs-2509-23021 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: : We use RLBench [23], [26], a large-scale benchmark with 100 diverse manipulation tasks.",yes,2509.23021,https://arxiv.org/abs/2509.23021,"arXiv abs page https://arxiv.org/abs/2509.23021 identifies UniPrototype; the current record is withdrawn, but v1 PDF https://arxiv.org/pdf/2509.23021v1 was available for audit.",high,no,citation-only,n/a,n/a,None,"The available v1 PDF cites THE COLOSSEUM as reference [26] and says experiments use RLBench [23], [26], but the reported tables are cross-embodiment/RLBench/real-world UniPrototype results, not THE COLOSSEUM benchmark results. URL: https://arxiv.org/pdf/2509.23021v1.",high,"Adjudicated in favor of the reviewer who checked the withdrawn paper's v1 PDF. Current arXiv record is withdrawn, but v1 full text shows no COLOSSEUM result table or figure.",arxiv_result_audit_2026-05-22_double:the_colossem_batch_06:A+B
COLOS-052,THE COLOSSEUM,RoboView-Bias: Benchmarking Visual Bias in Embodied Agents for Robotic Manipulation,2025,arXiv `2509.22356`; arXiv DOI `10.48550/arXiv.2509.22356`,2509.22356,10.48550/arXiv.2509.22356,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2402.08191.,indexed-citation,URLs: https://www.semanticscholar.org/paper/168f026c3be5d5c884b0ba31112a25a7f05dd797 | Source IDs: SemanticScholarURL: https://www.semanticscholar.org/paper/168f026c3be5d5c884b0ba31112a25a7f05dd797 ; CorpusId: 281659460 ; DBLP: journals/corr/abs-2509-22356 | Provenance: Semantic Scholar citation endpoint for arXiv:2402.08191: citing paper record ; S2 context: Existing robot manipulation benchmarks primarily evaluate an algorithm’s generalization James et al. (2020); Zhu et al. (2020); Heo et al. (2023); Pumacay et al. (2024); Luo et al. (2025) and robustness Puig et al.; Xie et al. (2024); Li et al. (2024a); Liu et,yes,2509.22356,https://arxiv.org/abs/2509.22356,"arXiv abs page 2509.22356 lists the exact title, matching the row; URL: https://arxiv.org/abs/2509.22356.",high,no,citation-only,n/a,n/a,None,"arXiv PDF mentions THE COLOSSEUM/Pumacay et al. only as a prior robustness/generalization benchmark in related work and references; reported numeric results are for RoboView-Bias, not THE COLOSSEUM. URL: https://arxiv.org/pdf/2509.22356.",high,Do not count the paper's own RoboView-Bias success/bias numbers as COLOSSEUM results.,arxiv_result_audit_2026-05-22_double:the_colossem_batch_06:A+B
