ID,Benchmark,Candidate work,Year,ArXiv / DOI,Parsed arXiv,Parsed DOI,Found via,Match reason,Initial status,Link / notes,Paper available on arXiv,Audited arXiv ID,ArXiv URL,ArXiv evidence,ArXiv confidence,Benchmark numbers reported,Benchmark usage,Evaluation protocol,Demos per task,Reported benchmark numbers,Reported numbers evidence,Reported numbers confidence,Audit notes,Audit batch
VLAB-031,VLABench,Habilis-β: A Fast-Motion and Long-Lasting On-Device Vision-Language-Action Model,2026,arXiv `2602.18813`; DOI `10.48550/arXiv.2602.18813`,2602.18813,10.48550/arXiv.2602.18813,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2602.18813>; <https://doi.org/10.48550/arXiv.2602.18813>; <https://www.semanticscholar.org/paper/4a66f802f3fbd212f2153eeb1e9d429905817c83> Source IDs: S2 URL `https://www.semanticscholar.org/paper/4a66f802f3fbd212f2153eeb1e9d429905817c83`; DBLP `journals/corr/abs-2602-18813`; S2 CorpusId `285972826` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-032,VLABench,ActionCodec: What Makes for Good Action Tokenizers,2026,arXiv `2602.15397`; DOI `10.48550/arXiv.2602.15397`,2602.15397,10.48550/arXiv.2602.15397,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2602.15397>; <https://doi.org/10.48550/arXiv.2602.15397>; <https://www.semanticscholar.org/paper/4a0d4a622640312f192254d505e939c58340ef4c> Source IDs: S2 URL `https://www.semanticscholar.org/paper/4a0d4a622640312f192254d505e939c58340ef4c`; DBLP `journals/corr/abs-2602-15397`; S2 CorpusId `285659480` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-033,VLABench,Beyond Imitation: Reinforcement Learning-Based Sim-Real Co-Training for VLA Models,2026,arXiv `2602.12628`; DOI `10.48550/arXiv.2602.12628`,2602.12628,10.48550/arXiv.2602.12628,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.12628>; <https://doi.org/10.48550/arXiv.2602.12628>; <https://www.semanticscholar.org/paper/af3d5e7a387f5b445b0d33edc3e11cf876733f68> Source IDs: S2 URL `https://www.semanticscholar.org/paper/af3d5e7a387f5b445b0d33edc3e11cf876733f68`; DBLP `journals/corr/abs-2602-12628`; S2 CorpusId `285606834` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: However, despite extensive pretraining, their performance often degrades significantly under novel scenes and task variations [78].",,,,,,,,,,,,,,
VLAB-034,VLABench,DynaHOI: Benchmarking Hand-Object Interaction for Dynamic Target,2026,arXiv `2602.11919`; DOI `10.48550/arXiv.2602.11919`,2602.11919,10.48550/arXiv.2602.11919,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2602.11919>; <https://doi.org/10.48550/arXiv.2602.11919>; <https://www.semanticscholar.org/paper/28a109079d836e82bef2b6f56dd387e331e5d119> Source IDs: S2 URL `https://www.semanticscholar.org/paper/28a109079d836e82bef2b6f56dd387e331e5d119`; DBLP `journals/corr/abs-2602-11919`; S2 CorpusId `285540550` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-035,VLABench,"RADAR: Benchmarking Vision-Language-Action Generalization via Real-World Dynamics, Spatial-Physical Intelligence, and Autonomous Evaluation",2026,arXiv `2602.10980`; DOI `10.48550/arXiv.2602.10980`,2602.10980,10.48550/arXiv.2602.10980,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.10980>; <https://doi.org/10.48550/arXiv.2602.10980>; <https://www.semanticscholar.org/paper/461b4dcaf3ace698609555bb35c3ccb11d721537> Source IDs: S2 URL `https://www.semanticscholar.org/paper/461b4dcaf3ace698609555bb35c3ccb11d721537`; DBLP `journals/corr/abs-2602-10980`; S2 CorpusId `285470328` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Existing benchmarks tend to fall into two extremes: scalable yet oversimplified simulations that lack physical dynamics [5, 6, 11, 13, 17, 22, 23] (see Fig.",,,,,,,,,,,,,,
VLAB-036,VLABench,LIBERO-X: Robustness Litmus for Vision-Language-Action Models,2026,arXiv `2602.06556`; DOI `10.48550/arXiv.2602.06556`,2602.06556,10.48550/arXiv.2602.06556,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.06556>; <https://doi.org/10.48550/arXiv.2602.06556>; <https://www.semanticscholar.org/paper/a377f04f41cdefb7f9c61832e1f7d8a252102031> Source IDs: S2 URL `https://www.semanticscholar.org/paper/a377f04f41cdefb7f9c61832e1f7d8a252102031`; DBLP `journals/corr/abs-2602-06556`; S2 CorpusId `285401842` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: With rapid advances in VLA architectures and training algorithms, a central challenge for the field is now the systematic evaluation of their actual capabilities [37, 41, 23].",,,,,,,,,,,,,,
VLAB-037,VLABench,Action Hallucination in Generative Vision-Language-Action Models,2026,arXiv `2602.06339`,2602.06339,,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.06339>; <https://www.semanticscholar.org/paper/d6f6bcbfae71bad626bdd66ae8e2a8210cb26cd9> Source IDs: S2 URL `https://www.semanticscholar.org/paper/d6f6bcbfae71bad626bdd66ae8e2a8210cb26cd9`; S2 CorpusId `285401540` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: We now move one layer up to the VLM/VLA planner and develop a theoretical framework that complements empirical findings showing that VLMs/VLAs suffer sharp performance degradation on long-horizon tasks (e.g., [14, 50, 12, 39]) and recent explorations into test",,,,,,,,,,,,,,
VLAB-038,VLABench,MobileManiBench: Simplifying Model Verification for Mobile Manipulation,2026,arXiv `2602.05233`; DOI `10.48550/arXiv.2602.05233`,2602.05233,10.48550/arXiv.2602.05233,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.05233>; <https://doi.org/10.48550/arXiv.2602.05233>; <https://www.semanticscholar.org/paper/65fc69156afd5dd4d134b7a61a58cd5ab7fd4724> Source IDs: S2 URL `https://www.semanticscholar.org/paper/65fc69156afd5dd4d134b7a61a58cd5ab7fd4724`; DBLP `journals/corr/abs-2602-05233`; S2 CorpusId `285303434` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Robotic manipulation [1, 2, 9, 10, 14, 15, 18, 20, 27, 32, 46, 53, 55] remains a central challenge in embodied AI.",,,,,,,,,,,,,,
VLAB-039,VLABench,Capturing Visual Environment Structure Correlates with Control Performance,2026,arXiv `2602.04880`; DOI `10.48550/arXiv.2602.04880`,2602.04880,10.48550/arXiv.2602.04880,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.04880>; <https://doi.org/10.48550/arXiv.2602.04880>; <https://www.semanticscholar.org/paper/2e5ccc038a1686372c2610e1ba1ee861adbb4f0b> Source IDs: S2 URL `https://www.semanticscholar.org/paper/2e5ccc038a1686372c2610e1ba1ee861adbb4f0b`; DBLP `journals/corr/abs-2602-04880`; S2 CorpusId `285285929` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: To address these limitations, simulation suites have seen great improvement in recent years, providing rapid and reproducible comparison at scale, making them the de-facto testbeds for algorithmic research (Makoviychuk et al., 2021; Yu et al., 2020; Zhang et a",,,,,,,,,,,,,,
VLAB-040,VLABench,A Systematic Study of Data Modalities and Strategies for Co-training Large Behavior Models for Robot Manipulation,2026,arXiv `2602.01067`; DOI `10.48550/arXiv.2602.01067`,2602.01067,10.48550/arXiv.2602.01067,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.01067>; <https://doi.org/10.48550/arXiv.2602.01067>; <https://www.semanticscholar.org/paper/088211a917be33e10ffe9f9060fede92d83066e8> Source IDs: S2 URL `https://www.semanticscholar.org/paper/088211a917be33e10ffe9f9060fede92d83066e8`; DBLP `journals/corr/abs-2602-01067`; S2 CorpusId `285270875` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Despite data scaling efforts, VLAs exhibit a limited generalization [1, 94, 97] to new objects, environments, and instructions compared to non-embodied foundation models like VLMs.",,,,,,,,,,,,,,
VLAB-041,VLABench,DynamicVLA: A Vision-Language-Action Model for Dynamic Object Manipulation,2026,arXiv `2601.22153`; DOI `10.48550/arXiv.2601.22153`,2601.22153,10.48550/arXiv.2601.22153,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2601.22153>; <https://doi.org/10.48550/arXiv.2601.22153>; <https://www.semanticscholar.org/paper/85c65a7acf5c6c18f18d3b3729007ae5f642d1ae> Source IDs: S2 URL `https://www.semanticscholar.org/paper/85c65a7acf5c6c18f18d3b3729007ae5f642d1ae`; DBLP `journals/corr/abs-2601-22153`; S2 CorpusId `285141109` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Most benchmarks focus on simple tabletop manipulation ( e.g. , pick-and-place, pushing) with limited task diversity, though recent work explores long-horizon [24, 55], language-conditioned [58, 16], and tactile-rich [52, 2] settings.",,,,,,,,,,,,,,
VLAB-042,VLABench,Mirage2Matter: A Physically Grounded Gaussian World Model from Video,2026,arXiv `2602.00096`; DOI `10.48550/arXiv.2602.00096`,2602.00096,10.48550/arXiv.2602.00096,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2602.00096>; <https://doi.org/10.48550/arXiv.2602.00096>; <https://www.semanticscholar.org/paper/4a5cd3ba27abc090618e60671c6adb7db92abb95> Source IDs: S2 URL `https://www.semanticscholar.org/paper/4a5cd3ba27abc090618e60671c6adb7db92abb95`; DBLP `journals/corr/abs-2602-00096`; S2 CorpusId `285269871` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: …vision-language-action (VLA) models can learn from real-world data to perform physical manipulation and interaction tasks, offering a promising path toward embodied AI [Black et al. [n.d.]; Bu et al. 2025; Chi et al. 2025; contributors 2025; Gong et al. 2025;",,,,,,,,,,,,,,
VLAB-043,VLABench,ACoT-VLA: Action Chain-of-Thought for Vision-Language-Action Models,2026,arXiv `2601.11404`; DOI `10.48550/arXiv.2601.11404`,2601.11404,10.48550/arXiv.2601.11404,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2601.11404>; <https://doi.org/10.48550/arXiv.2601.11404>; <https://www.semanticscholar.org/paper/d44c24711af0100e854a82b6312bfe9c32274a4d> Source IDs: S2 URL `https://www.semanticscholar.org/paper/d44c24711af0100e854a82b6312bfe9c32274a4d`; DBLP `journals/corr/abs-2601-11404`; S2 CorpusId `284860956` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: For simulation experiments, we strictly follow the official training splits provided by the corresponding benchmark (LIBERO [32], LIBERO-Plus [15], and VLABench [57]), and train our models exclusively on their standard demonstration datasets without introducin",yes,2601.11404,https://arxiv.org/abs/2601.11404,arXiv page https://arxiv.org/abs/2601.11404 lists arXiv:2601.11404 and the exact candidate title.,high,yes,reports-results,VLABench official five public tracks; metrics are Intention Score (IS) and Progress Score (PS); models trained for 60K steps on official VLABench training data.,not reported,"Table 3 Ours frozen-LLM IS/PS: In-dist 79.8/66.1, Category 54.1/38.9, Commonsense 52.3/37.8, Instruction 56.8/39.6, Texture 74.6/54.6, Avg 63.5/47.4. Baselines: pi0 Avg 55.0/44.1, pi0.5 Avg 60.2/43.1.","arXiv PDF https://arxiv.org/pdf/2601.11404, Table 3 'Comparison on the VLABench benchmark'; surrounding text states VLABench uses official training data and five public tracks.",high,Reports VLABench IS and PS rather than a single success-rate aggregate.,batch_021
VLAB-044,VLABench,VLA-Arena: An Open-Source Framework for Benchmarking Vision-Language-Action Models,2025,arXiv `2512.22539`; DOI `10.48550/arXiv.2512.22539`,2512.22539,10.48550/arXiv.2512.22539,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2512.22539>; <https://doi.org/10.48550/arXiv.2512.22539>; <https://www.semanticscholar.org/paper/7988ea35a13c6b9f7e49f6122a80e162ea350e79> Source IDs: S2 URL `https://www.semanticscholar.org/paper/7988ea35a13c6b9f7e49f6122a80e162ea350e79`; DBLP `journals/corr/abs-2512-22539`; S2 CorpusId `284311206` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: More recently, benchmarks such as LIBERO [21] and VLABench [48] were designed to better align with the capabilities of foundation models, emphasizing lifelong learning and the use of world knowledge, respectively.",,,,,,,,,,,,,,
VLAB-045,VLABench,Bring My Cup! Personalizing Vision-Language-Action Models with Visual Attentive Prompting,2025,arXiv `2512.20014`; DOI `10.48550/arXiv.2512.20014`,2512.20014,10.48550/arXiv.2512.20014,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2512.20014>; <https://doi.org/10.48550/arXiv.2512.20014>; <https://www.semanticscholar.org/paper/c8702d791db3820d55cec32531fd2a043f24a762> Source IDs: S2 URL `https://www.semanticscholar.org/paper/c8702d791db3820d55cec32531fd2a043f24a762`; DBLP `journals/corr/abs-2512-20014`; S2 CorpusId `284132539` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: However, recent benchmarks show that VLAs remain brittle under distribution shift and often struggle with fine-grained visual grounding (Fang et al., 2025; Zhang et al., 2025).",yes,2512.20014,https://arxiv.org/abs/2512.20014,arXiv page https://arxiv.org/abs/2512.20014 lists arXiv:2512.20014 and the exact candidate title.,high,no,uses-data-no-results,No canonical VLABench protocol reported. The paper reports a derivative Personalized-VLABench benchmark adapted from VLABench with five selection tasks and 50 evaluation episodes per task.,not reported for canonical VLABench,"No canonical VLABench numbers. Derivative Table 4 reports Personalized-VLABench SR for pi0.5+VAP: leather bag 89.2, shoe 54.0, cat figurine 51.6, miniature house 52.4, cup 60.8.","arXiv HTML https://arxiv.org/html/2512.20014v2, Sec. 4.1 says Personalized-VLABench adapts VLABench; Table 4 reports Personalized-VLABench results. These are modified personal-object tasks, not canonical VLABench benchmark results.",high,Derivative benchmark identity kept separate from VLABench; do not count the Personalized-VLABench numbers as canonical VLABench results.,batch_021
VLAB-046,VLABench,REALM: A Real-to-Sim Validated Benchmark for Generalization in Robotic Manipulation,2025,arXiv `2512.19562`; DOI `10.48550/arXiv.2512.19562`,2512.19562,10.48550/arXiv.2512.19562,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2512.19562>; <https://doi.org/10.48550/arXiv.2512.19562>; <https://www.semanticscholar.org/paper/dd290457b11b0a2675b5baf80b72327e173ee475> Source IDs: S2 URL `https://www.semanticscholar.org/paper/dd290457b11b0a2675b5baf80b72327e173ee475`; DBLP `journals/corr/abs-2512-19562`; S2 CorpusId `284077945` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-047,VLABench,City Navigation in the Wild: Exploring Emergent Navigation from Web-Scale Knowledge in MLLMs,2025,arXiv `2512.15933`; DOI `10.48550/arXiv.2512.15933`,2512.15933,10.48550/arXiv.2512.15933,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2512.15933>; <https://doi.org/10.48550/arXiv.2512.15933>; <https://www.semanticscholar.org/paper/a9e4c7ef528acb31e7be91eae811ef1e6fbf8e8b> Source IDs: S2 URL `https://www.semanticscholar.org/paper/a9e4c7ef528acb31e7be91eae811ef1e6fbf8e8b`; DBLP `journals/corr/abs-2512-15933`; S2 CorpusId `283934411` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-048,VLABench,"Trust in LLM-controlled Robotics: a Survey of Security Threats, Defenses and Challenges",2025,arXiv `2601.02377`; DOI `10.48550/arXiv.2601.02377`,2601.02377,10.48550/arXiv.2601.02377,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2601.02377>; <https://doi.org/10.48550/arXiv.2601.02377>; <https://www.semanticscholar.org/paper/71f30c8b6aca4dbd4a81302ac30335421b1a8688> Source IDs: S2 URL `https://www.semanticscholar.org/paper/71f30c8b6aca4dbd4a81302ac30335421b1a8688`; DBLP `journals/corr/abs-2601-02377`; S2 CorpusId `284512719` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-049,VLABench,LEO-RobotAgent: A General-purpose Robotic Agent for Language-driven Embodied Operator,2025,arXiv `2512.10605`; DOI `10.48550/arXiv.2512.10605`,2512.10605,10.48550/arXiv.2512.10605,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2512.10605>; <https://doi.org/10.48550/arXiv.2512.10605>; <https://www.semanticscholar.org/paper/bde295c85b41c54c8d444312bd6c6996699dd343> Source IDs: S2 URL `https://www.semanticscholar.org/paper/bde295c85b41c54c8d444312bd6c6996699dd343`; DBLP `journals/corr/abs-2512-10605`; S2 CorpusId `283737187` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: [19] provides comprehensive task benchmarks for Vision-Language-Action models(VLAs).,,,,,,,,,,,,,,
VLAB-050,VLABench,FASTer: Toward Efficient Autoregressive Vision Language Action Modeling via Neural Action Tokenization,2025,arXiv `2512.04952`; DOI `10.48550/arXiv.2512.04952`,2512.04952,10.48550/arXiv.2512.04952,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2512.04952>; <https://doi.org/10.48550/arXiv.2512.04952>; <https://www.semanticscholar.org/paper/17b6a14711297f33d86ba4cb741c596a601e706b> Source IDs: S2 URL `https://www.semanticscholar.org/paper/17b6a14711297f33d86ba4cb741c596a601e706b`; DBLP `journals/corr/abs-2512-04952`; S2 CorpusId `283557344` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
VLAB-051,VLABench,ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation using Multi-modal Large Language Models,2025,arXiv `2512.04308`; DOI `10.48550/arXiv.2512.04308`,2512.04308,10.48550/arXiv.2512.04308,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2512.04308>; <https://doi.org/10.48550/arXiv.2512.04308>; <https://www.semanticscholar.org/paper/84ba4950730d5a9330f3b88a64d7b28f832113c3> Source IDs: S2 URL `https://www.semanticscholar.org/paper/84ba4950730d5a9330f3b88a64d7b28f832113c3`; DBLP `journals/corr/abs-2512-04308`; S2 CorpusId `283556982` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: In the robotic domain, emerging benchmarks like ManipBench [28], VLABench [29], GemBench [30], Loho-ravens [31] begin to evaluate the generalization and planning capability of LLM, VLM and LMM-based agents.",,,,,,,,,,,,,,
VLAB-052,VLABench,VLA Models Are More Generalizable Than You Think: Revisiting Physical and Spatial Modeling,2025,arXiv `2512.02902`; DOI `10.48550/arXiv.2512.02902`,2512.02902,10.48550/arXiv.2512.02902,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2512.02902>; <https://doi.org/10.48550/arXiv.2512.02902>; <https://www.semanticscholar.org/paper/038084d3f7d41e63ceeeafa05a7efa6aec5cb842> Source IDs: S2 URL `https://www.semanticscholar.org/paper/038084d3f7d41e63ceeeafa05a7efa6aec5cb842`; DBLP `journals/corr/abs-2512-02902`; S2 CorpusId `283457754` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: However, robustness and generalization remain critical challenges [18, 21, 33, 34, 36, 39, 42].",,,,,,,,,,,,,,
VLAB-053,VLABench,MM-ACT: Learn from Multimodal Parallel Generation to Act,2025,arXiv `2512.00975`; DOI `10.48550/arXiv.2512.00975`,2512.00975,10.48550/arXiv.2512.00975,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2512.00975>; <https://doi.org/10.48550/arXiv.2512.00975>; <https://www.semanticscholar.org/paper/bf09330f1934ed7e5ea5c161e652dcd777dd7e48> Source IDs: S2 URL `https://www.semanticscholar.org/paper/bf09330f1934ed7e5ea5c161e652dcd777dd7e48`; DBLP `journals/corr/abs-2512-00975`; S2 CorpusId `283450478` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: However, while the underlying VLMs excel at visual and semantic understanding, they often lack an explicit model of physical dynamics [14, 46, 53], which limits their ability to guide temporal action generation [9, 56].",,,,,,,,,,,,,,
VLAB-054,VLABench,MindPower: Enabling Theory-of-Mind Reasoning in VLM-based Embodied Agents,2025,arXiv `2511.23055`; DOI `10.48550/arXiv.2511.23055`,2511.23055,10.48550/arXiv.2511.23055,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2511.23055>; <https://doi.org/10.48550/arXiv.2511.23055>; <https://www.semanticscholar.org/paper/e7bc18562b1d9419d3be2181e99d072f04ffa5f8> Source IDs: S2 URL `https://www.semanticscholar.org/paper/e7bc18562b1d9419d3be2181e99d072f04ffa5f8`; DBLP `journals/corr/abs-2511-23055`; S2 CorpusId `283439086` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Embodied agents have been developed to perform tasks autonomously by decomposing complex goals into multiple subtasks and executing them step by step [5, 25, 30, 38, 51].",,,,,,,,,,,,,,
VLAB-055,VLABench,Geometrically-Constrained Agent for Spatial Reasoning,2025,arXiv `2511.22659`; DOI `10.48550/arXiv.2511.22659`,2511.22659,10.48550/arXiv.2511.22659,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2511.22659>; <https://doi.org/10.48550/arXiv.2511.22659>; <https://www.semanticscholar.org/paper/79c76649dc5ada12340ca474b1089506b41b287f> Source IDs: S2 URL `https://www.semanticscholar.org/paper/79c76649dc5ada12340ca474b1089506b41b287f`; DBLP `journals/corr/abs-2511-22659`; S2 CorpusId `283438568` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Conversely, for robotic manipulation and interaction tasks [5, 23, 28, 54, 61], the reference frame constraint is often simple.",,,,,,,,,,,,,,
VLAB-056,VLABench,Beyond Success: Refining Elegant Robot Manipulation from Mixed-Quality Data via Just-in-Time Intervention,2025,arXiv `2511.22555`; DOI `10.48550/arXiv.2511.22555`,2511.22555,10.48550/arXiv.2511.22555,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2511.22555>; <https://doi.org/10.48550/arXiv.2511.22555>; <https://www.semanticscholar.org/paper/b96434e66b24bddd6ce028029581ee6ecc30d950> Source IDs: S2 URL `https://www.semanticscholar.org/paper/b96434e66b24bddd6ce028029581ee6ecc30d950`; DBLP `journals/corr/abs-2511-22555`; S2 CorpusId `283438428` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: Trained on extensive, internet-scale demonstrations, these models can interpret natural-language instructions and generalize to novel scenes, marking a substantial step forward in general-purpose robotic intelligence [41].",,,,,,,,,,,,,,
VLAB-057,VLABench,E0: Enhancing Generalization and Fine-Grained Control in VLA Models via Tweedie Discrete Diffusion,2025,arXiv `2511.21542`; DOI `10.48550/arXiv.2511.21542`,2511.21542,10.48550/arXiv.2511.21542,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,"<https://arxiv.org/abs/2511.21542>; <https://doi.org/10.48550/arXiv.2511.21542>; <https://www.semanticscholar.org/paper/ff441ae94022765d5b8f31428cca9dcd5554d84a>; <https://www.semanticscholar.org/paper/689a1d595ffe11e452cb04f354f6da6005f42265> Source IDs: S2 URL `https://www.semanticscholar.org/paper/ff441ae94022765d5b8f31428cca9dcd5554d84a`; S2 CorpusId `286775393`; S2 URL `https://www.semanticscholar.org/paper/689a1d595ffe11e452cb04f354f6da6005f42265`; DBLP `journals/corr/abs-2511-21542`; S2 CorpusId `283261692` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record | S2 context: We report process-level performance across five language-conditioned selection tasks from VLABench (Zhang et al., 2024). | S2 context: To further assess the robustness, semantic understanding, and generalization capability of our model across diverse language-conditioned manipulation scenarios, we additionally evaluate it on VLABench [42]. Deduped alternate title(s): ℰ0: Enhancing Generalization and Fine-Grained Control in VLA Models via Continuized Discrete Diffusion Deduped source rows: primary[57], primary[104]",yes,2511.21542,https://arxiv.org/abs/2511.21542,arXiv page https://arxiv.org/abs/2511.21542 lists arXiv:2511.21542 and the exact candidate title.,high,yes,reports-results,"VLABench five language-conditioned visual reasoning tasks: Select Toy, Select Fruit, Select Painting, Select Poker, Select Mahjong; reports success rate and process score.",not reported,"Table 11 SR (%): E0 Select Toy 54.0, Fruit 34.0, Painting 12.0, Poker 72.0, Mahjong 18.75, Avg 38.15. Table 12 PS: 0.76, 0.65, 0.12, 0.7733, 0.2500, Avg 0.5107.","arXiv PDF https://arxiv.org/pdf/2511.21542, Table 11 'VLABench task performance (success rate, SR)' and Table 12 'process score, PS'; main Table 1 also reports VLABench columns for the same five tasks.",high,Appendix says the authors adopt the official VLABench dataset and train all baselines under identical settings.,batch_021
VLAB-058,VLABench,SRPO: Self-Referential Policy Optimization for Vision-Language-Action Models,2025,arXiv `2511.15605`; DOI `10.48550/arXiv.2511.15605`,2511.15605,10.48550/arXiv.2511.15605,Semantic Scholar citation graph,Semantic Scholar lists this work as citing seed arXiv:2412.18194.,indexed-citation,<https://arxiv.org/abs/2511.15605>; <https://doi.org/10.48550/arXiv.2511.15605>; <https://www.semanticscholar.org/paper/e9d3b2a3021b61f43b23a231a57bc981598fd14d> Source IDs: S2 URL `https://www.semanticscholar.org/paper/e9d3b2a3021b61f43b23a231a57bc981598fd14d`; DBLP `journals/corr/abs-2511-15605`; S2 CorpusId `283103754` Provenance: Semantic Scholar citation endpoint for arXiv:2412.18194: citing paper record,,,,,,,,,,,,,,
