suite,task_id,task_name,episode_idx,instance_id,policy_name,checkpoint_ref,success,num_env_steps,error_type,package_policy_slug
libero_goal,0,open_the_middle_drawer_of_the_cabinet,179,libero_goal/open_the_middle_drawer_of_the_cabinet/0179,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,126,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,180,libero_goal/open_the_middle_drawer_of_the_cabinet/0180,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,137,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,181,libero_goal/open_the_middle_drawer_of_the_cabinet/0181,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,136,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,182,libero_goal/open_the_middle_drawer_of_the_cabinet/0182,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,145,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,183,libero_goal/open_the_middle_drawer_of_the_cabinet/0183,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,191,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,184,libero_goal/open_the_middle_drawer_of_the_cabinet/0184,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,127,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,185,libero_goal/open_the_middle_drawer_of_the_cabinet/0185,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,125,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,186,libero_goal/open_the_middle_drawer_of_the_cabinet/0186,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,129,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,187,libero_goal/open_the_middle_drawer_of_the_cabinet/0187,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,188,libero_goal/open_the_middle_drawer_of_the_cabinet/0188,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,131,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,189,libero_goal/open_the_middle_drawer_of_the_cabinet/0189,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,127,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,190,libero_goal/open_the_middle_drawer_of_the_cabinet/0190,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,128,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,191,libero_goal/open_the_middle_drawer_of_the_cabinet/0191,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,131,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,192,libero_goal/open_the_middle_drawer_of_the_cabinet/0192,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,162,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,193,libero_goal/open_the_middle_drawer_of_the_cabinet/0193,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,134,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,194,libero_goal/open_the_middle_drawer_of_the_cabinet/0194,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,176,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,195,libero_goal/open_the_middle_drawer_of_the_cabinet/0195,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,131,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,196,libero_goal/open_the_middle_drawer_of_the_cabinet/0196,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,381,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,197,libero_goal/open_the_middle_drawer_of_the_cabinet/0197,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,133,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,198,libero_goal/open_the_middle_drawer_of_the_cabinet/0198,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,206,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,199,libero_goal/open_the_middle_drawer_of_the_cabinet/0199,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,140,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,200,libero_goal/open_the_middle_drawer_of_the_cabinet/0200,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,156,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,201,libero_goal/open_the_middle_drawer_of_the_cabinet/0201,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,152,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,202,libero_goal/open_the_middle_drawer_of_the_cabinet/0202,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,132,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,203,libero_goal/open_the_middle_drawer_of_the_cabinet/0203,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,373,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,204,libero_goal/open_the_middle_drawer_of_the_cabinet/0204,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,138,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,205,libero_goal/open_the_middle_drawer_of_the_cabinet/0205,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,274,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,206,libero_goal/open_the_middle_drawer_of_the_cabinet/0206,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,207,libero_goal/open_the_middle_drawer_of_the_cabinet/0207,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,131,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,208,libero_goal/open_the_middle_drawer_of_the_cabinet/0208,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,141,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,209,libero_goal/open_the_middle_drawer_of_the_cabinet/0209,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,134,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,210,libero_goal/open_the_middle_drawer_of_the_cabinet/0210,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,129,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,211,libero_goal/open_the_middle_drawer_of_the_cabinet/0211,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,126,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,212,libero_goal/open_the_middle_drawer_of_the_cabinet/0212,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,152,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,213,libero_goal/open_the_middle_drawer_of_the_cabinet/0213,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,158,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,214,libero_goal/open_the_middle_drawer_of_the_cabinet/0214,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,128,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,215,libero_goal/open_the_middle_drawer_of_the_cabinet/0215,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,146,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,216,libero_goal/open_the_middle_drawer_of_the_cabinet/0216,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,127,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,217,libero_goal/open_the_middle_drawer_of_the_cabinet/0217,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,141,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,218,libero_goal/open_the_middle_drawer_of_the_cabinet/0218,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,152,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,219,libero_goal/open_the_middle_drawer_of_the_cabinet/0219,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,0,810,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,220,libero_goal/open_the_middle_drawer_of_the_cabinet/0220,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,261,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,221,libero_goal/open_the_middle_drawer_of_the_cabinet/0221,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,135,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,222,libero_goal/open_the_middle_drawer_of_the_cabinet/0222,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,137,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,223,libero_goal/open_the_middle_drawer_of_the_cabinet/0223,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,122,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,224,libero_goal/open_the_middle_drawer_of_the_cabinet/0224,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,156,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,225,libero_goal/open_the_middle_drawer_of_the_cabinet/0225,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,224,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,226,libero_goal/open_the_middle_drawer_of_the_cabinet/0226,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,137,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,227,libero_goal/open_the_middle_drawer_of_the_cabinet/0227,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,128,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,228,libero_goal/open_the_middle_drawer_of_the_cabinet/0228,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,266,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,229,libero_goal/open_the_middle_drawer_of_the_cabinet/0229,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,224,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,230,libero_goal/open_the_middle_drawer_of_the_cabinet/0230,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,132,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,231,libero_goal/open_the_middle_drawer_of_the_cabinet/0231,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,125,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,232,libero_goal/open_the_middle_drawer_of_the_cabinet/0232,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,133,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,233,libero_goal/open_the_middle_drawer_of_the_cabinet/0233,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,283,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,234,libero_goal/open_the_middle_drawer_of_the_cabinet/0234,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,132,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,235,libero_goal/open_the_middle_drawer_of_the_cabinet/0235,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,149,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,236,libero_goal/open_the_middle_drawer_of_the_cabinet/0236,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,237,libero_goal/open_the_middle_drawer_of_the_cabinet/0237,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,133,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,238,libero_goal/open_the_middle_drawer_of_the_cabinet/0238,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,136,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,239,libero_goal/open_the_middle_drawer_of_the_cabinet/0239,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,128,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,240,libero_goal/open_the_middle_drawer_of_the_cabinet/0240,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,136,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,241,libero_goal/open_the_middle_drawer_of_the_cabinet/0241,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,138,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,242,libero_goal/open_the_middle_drawer_of_the_cabinet/0242,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,187,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,243,libero_goal/open_the_middle_drawer_of_the_cabinet/0243,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,131,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,244,libero_goal/open_the_middle_drawer_of_the_cabinet/0244,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,222,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,245,libero_goal/open_the_middle_drawer_of_the_cabinet/0245,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,128,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,246,libero_goal/open_the_middle_drawer_of_the_cabinet/0246,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,218,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,247,libero_goal/open_the_middle_drawer_of_the_cabinet/0247,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,232,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,248,libero_goal/open_the_middle_drawer_of_the_cabinet/0248,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,129,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,249,libero_goal/open_the_middle_drawer_of_the_cabinet/0249,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,222,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,250,libero_goal/open_the_middle_drawer_of_the_cabinet/0250,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,251,libero_goal/open_the_middle_drawer_of_the_cabinet/0251,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,252,libero_goal/open_the_middle_drawer_of_the_cabinet/0252,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,129,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,253,libero_goal/open_the_middle_drawer_of_the_cabinet/0253,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,254,libero_goal/open_the_middle_drawer_of_the_cabinet/0254,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,255,libero_goal/open_the_middle_drawer_of_the_cabinet/0255,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,220,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,256,libero_goal/open_the_middle_drawer_of_the_cabinet/0256,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,133,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,257,libero_goal/open_the_middle_drawer_of_the_cabinet/0257,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,220,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,258,libero_goal/open_the_middle_drawer_of_the_cabinet/0258,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,140,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,259,libero_goal/open_the_middle_drawer_of_the_cabinet/0259,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,132,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,260,libero_goal/open_the_middle_drawer_of_the_cabinet/0260,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,145,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,261,libero_goal/open_the_middle_drawer_of_the_cabinet/0261,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,136,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,262,libero_goal/open_the_middle_drawer_of_the_cabinet/0262,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,128,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,263,libero_goal/open_the_middle_drawer_of_the_cabinet/0263,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,128,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,264,libero_goal/open_the_middle_drawer_of_the_cabinet/0264,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,130,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,265,libero_goal/open_the_middle_drawer_of_the_cabinet/0265,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,145,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,266,libero_goal/open_the_middle_drawer_of_the_cabinet/0266,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,134,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,267,libero_goal/open_the_middle_drawer_of_the_cabinet/0267,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,132,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,268,libero_goal/open_the_middle_drawer_of_the_cabinet/0268,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,137,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,269,libero_goal/open_the_middle_drawer_of_the_cabinet/0269,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,218,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,270,libero_goal/open_the_middle_drawer_of_the_cabinet/0270,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,141,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,271,libero_goal/open_the_middle_drawer_of_the_cabinet/0271,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,136,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,272,libero_goal/open_the_middle_drawer_of_the_cabinet/0272,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,132,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,273,libero_goal/open_the_middle_drawer_of_the_cabinet/0273,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,127,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,274,libero_goal/open_the_middle_drawer_of_the_cabinet/0274,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,131,,simvla
libero_goal,0,open_the_middle_drawer_of_the_cabinet,275,libero_goal/open_the_middle_drawer_of_the_cabinet/0275,simvla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/simvla-libero@93dc4d90b0596c652ad2840ad743c62b9c4473fb,1,132,,simvla
