suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,elapsed_s,package_policy_slug
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,34,libero_goal/put_the_bowl_on_the_stove/0034,534,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,,14.726,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,35,libero_goal/put_the_bowl_on_the_stove/0035,535,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.809,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,36,libero_goal/put_the_bowl_on_the_stove/0036,536,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,15.101,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,37,libero_goal/put_the_bowl_on_the_stove/0037,537,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.514,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,38,libero_goal/put_the_bowl_on_the_stove/0038,538,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,,14.777,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,39,libero_goal/put_the_bowl_on_the_stove/0039,539,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,,16.744,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,40,libero_goal/put_the_bowl_on_the_stove/0040,540,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.465,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,41,libero_goal/put_the_bowl_on_the_stove/0041,541,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.581,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,42,libero_goal/put_the_bowl_on_the_stove/0042,542,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,82,,14.870,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,43,libero_goal/put_the_bowl_on_the_stove/0043,543,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.672,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,44,libero_goal/put_the_bowl_on_the_stove/0044,544,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.575,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,45,libero_goal/put_the_bowl_on_the_stove/0045,545,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,15.186,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,46,libero_goal/put_the_bowl_on_the_stove/0046,546,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.578,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,47,libero_goal/put_the_bowl_on_the_stove/0047,547,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,,14.774,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,48,libero_goal/put_the_bowl_on_the_stove/0048,548,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,89,,14.981,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,49,libero_goal/put_the_bowl_on_the_stove/0049,549,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,82,,14.466,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,50,libero_goal/put_the_bowl_on_the_stove/0050,550,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,82,,16.559,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,51,libero_goal/put_the_bowl_on_the_stove/0051,551,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,88,,14.994,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,52,libero_goal/put_the_bowl_on_the_stove/0052,552,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.623,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,53,libero_goal/put_the_bowl_on_the_stove/0053,553,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,,15.369,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,54,libero_goal/put_the_bowl_on_the_stove/0054,554,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,15.125,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,55,libero_goal/put_the_bowl_on_the_stove/0055,555,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,80,,14.229,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,56,libero_goal/put_the_bowl_on_the_stove/0056,556,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,15.522,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,57,libero_goal/put_the_bowl_on_the_stove/0057,557,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,89,,14.839,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,58,libero_goal/put_the_bowl_on_the_stove/0058,558,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,,15.167,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,59,libero_goal/put_the_bowl_on_the_stove/0059,559,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.879,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,60,libero_goal/put_the_bowl_on_the_stove/0060,560,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.792,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,61,libero_goal/put_the_bowl_on_the_stove/0061,561,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,,15.062,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,62,libero_goal/put_the_bowl_on_the_stove/0062,562,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,93,,15.292,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,63,libero_goal/put_the_bowl_on_the_stove/0063,563,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.489,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,64,libero_goal/put_the_bowl_on_the_stove/0064,564,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.418,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,65,libero_goal/put_the_bowl_on_the_stove/0065,565,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.609,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,66,libero_goal/put_the_bowl_on_the_stove/0066,566,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,16.354,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,67,libero_goal/put_the_bowl_on_the_stove/0067,567,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,,15.954,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,68,libero_goal/put_the_bowl_on_the_stove/0068,568,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,0,300,,26.988,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,69,libero_goal/put_the_bowl_on_the_stove/0069,569,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,,14.925,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,70,libero_goal/put_the_bowl_on_the_stove/0070,570,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.854,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,71,libero_goal/put_the_bowl_on_the_stove/0071,571,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.620,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,72,libero_goal/put_the_bowl_on_the_stove/0072,572,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,88,,15.046,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,73,libero_goal/put_the_bowl_on_the_stove/0073,573,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.494,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,74,libero_goal/put_the_bowl_on_the_stove/0074,574,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,82,,14.276,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,75,libero_goal/put_the_bowl_on_the_stove/0075,575,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.675,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,76,libero_goal/put_the_bowl_on_the_stove/0076,576,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,89,,14.727,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,77,libero_goal/put_the_bowl_on_the_stove/0077,577,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,91,,17.550,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,78,libero_goal/put_the_bowl_on_the_stove/0078,578,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,,14.717,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,79,libero_goal/put_the_bowl_on_the_stove/0079,579,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.467,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,80,libero_goal/put_the_bowl_on_the_stove/0080,580,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.773,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,81,libero_goal/put_the_bowl_on_the_stove/0081,581,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,88,,14.689,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,82,libero_goal/put_the_bowl_on_the_stove/0082,582,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.756,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,83,libero_goal/put_the_bowl_on_the_stove/0083,583,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,82,,16.248,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,84,libero_goal/put_the_bowl_on_the_stove/0084,584,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,88,,15.141,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,85,libero_goal/put_the_bowl_on_the_stove/0085,585,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,89,,15.103,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,86,libero_goal/put_the_bowl_on_the_stove/0086,586,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.467,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,87,libero_goal/put_the_bowl_on_the_stove/0087,587,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,,14.865,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,88,libero_goal/put_the_bowl_on_the_stove/0088,588,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,88,,14.831,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,89,libero_goal/put_the_bowl_on_the_stove/0089,589,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.523,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,90,libero_goal/put_the_bowl_on_the_stove/0090,590,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,88,,14.934,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,91,libero_goal/put_the_bowl_on_the_stove/0091,591,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,83,,14.371,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,92,libero_goal/put_the_bowl_on_the_stove/0092,592,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,88,,14.839,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,93,libero_goal/put_the_bowl_on_the_stove/0093,593,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,82,,14.441,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,94,libero_goal/put_the_bowl_on_the_stove/0094,594,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,80,,14.097,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,95,libero_goal/put_the_bowl_on_the_stove/0095,595,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,15.034,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,96,libero_goal/put_the_bowl_on_the_stove/0096,596,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.613,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,97,libero_goal/put_the_bowl_on_the_stove/0097,597,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,86,,15.258,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,98,libero_goal/put_the_bowl_on_the_stove/0098,598,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,90,,15.231,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,99,libero_goal/put_the_bowl_on_the_stove/0099,599,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,16.765,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,100,libero_goal/put_the_bowl_on_the_stove/0100,600,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.730,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,101,libero_goal/put_the_bowl_on_the_stove/0101,601,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.841,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,102,libero_goal/put_the_bowl_on_the_stove/0102,602,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,84,,14.568,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,103,libero_goal/put_the_bowl_on_the_stove/0103,603,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,82,,14.531,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,104,libero_goal/put_the_bowl_on_the_stove/0104,604,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,89,,14.733,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,105,libero_goal/put_the_bowl_on_the_stove/0105,605,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,87,,14.875,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,106,libero_goal/put_the_bowl_on_the_stove/0106,606,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,90,,14.678,pi05_n_action_steps_10
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,107,libero_goal/put_the_bowl_on_the_stove/0107,607,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,85,,14.764,pi05_n_action_steps_10
