suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,package_policy_slug
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,95,libero_goal/put_the_bowl_on_the_stove/0095,95,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,96,libero_goal/put_the_bowl_on_the_stove/0096,96,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,97,libero_goal/put_the_bowl_on_the_stove/0097,97,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,98,libero_goal/put_the_bowl_on_the_stove/0098,98,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,93,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,99,libero_goal/put_the_bowl_on_the_stove/0099,99,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,100,libero_goal/put_the_bowl_on_the_stove/0100,100,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,104,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,101,libero_goal/put_the_bowl_on_the_stove/0101,101,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,102,libero_goal/put_the_bowl_on_the_stove/0102,102,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,103,libero_goal/put_the_bowl_on_the_stove/0103,103,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,92,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,104,libero_goal/put_the_bowl_on_the_stove/0104,104,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,105,libero_goal/put_the_bowl_on_the_stove/0105,105,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,106,libero_goal/put_the_bowl_on_the_stove/0106,106,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,107,libero_goal/put_the_bowl_on_the_stove/0107,107,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,108,libero_goal/put_the_bowl_on_the_stove/0108,108,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,92,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,109,libero_goal/put_the_bowl_on_the_stove/0109,109,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,110,libero_goal/put_the_bowl_on_the_stove/0110,110,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,111,libero_goal/put_the_bowl_on_the_stove/0111,111,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,112,libero_goal/put_the_bowl_on_the_stove/0112,112,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,113,libero_goal/put_the_bowl_on_the_stove/0113,113,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,114,libero_goal/put_the_bowl_on_the_stove/0114,114,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,115,libero_goal/put_the_bowl_on_the_stove/0115,115,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,116,libero_goal/put_the_bowl_on_the_stove/0116,116,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,103,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,117,libero_goal/put_the_bowl_on_the_stove/0117,117,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,101,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,118,libero_goal/put_the_bowl_on_the_stove/0118,118,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,119,libero_goal/put_the_bowl_on_the_stove/0119,119,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,120,libero_goal/put_the_bowl_on_the_stove/0120,120,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,92,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,121,libero_goal/put_the_bowl_on_the_stove/0121,121,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,122,libero_goal/put_the_bowl_on_the_stove/0122,122,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,100,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,123,libero_goal/put_the_bowl_on_the_stove/0123,123,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,92,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,124,libero_goal/put_the_bowl_on_the_stove/0124,124,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,93,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,125,libero_goal/put_the_bowl_on_the_stove/0125,125,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,126,libero_goal/put_the_bowl_on_the_stove/0126,126,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,127,libero_goal/put_the_bowl_on_the_stove/0127,127,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,92,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,128,libero_goal/put_the_bowl_on_the_stove/0128,128,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,129,libero_goal/put_the_bowl_on_the_stove/0129,129,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,130,libero_goal/put_the_bowl_on_the_stove/0130,130,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,91,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,131,libero_goal/put_the_bowl_on_the_stove/0131,131,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,100,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,132,libero_goal/put_the_bowl_on_the_stove/0132,132,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,133,libero_goal/put_the_bowl_on_the_stove/0133,133,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,107,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,134,libero_goal/put_the_bowl_on_the_stove/0134,134,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,135,libero_goal/put_the_bowl_on_the_stove/0135,135,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,93,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,136,libero_goal/put_the_bowl_on_the_stove/0136,136,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,101,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,137,libero_goal/put_the_bowl_on_the_stove/0137,137,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,138,libero_goal/put_the_bowl_on_the_stove/0138,138,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,139,libero_goal/put_the_bowl_on_the_stove/0139,139,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,140,libero_goal/put_the_bowl_on_the_stove/0140,140,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,141,libero_goal/put_the_bowl_on_the_stove/0141,141,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,142,libero_goal/put_the_bowl_on_the_stove/0142,142,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,143,libero_goal/put_the_bowl_on_the_stove/0143,143,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,144,libero_goal/put_the_bowl_on_the_stove/0144,144,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,93,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,145,libero_goal/put_the_bowl_on_the_stove/0145,145,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,104,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,146,libero_goal/put_the_bowl_on_the_stove/0146,146,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,147,libero_goal/put_the_bowl_on_the_stove/0147,147,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,148,libero_goal/put_the_bowl_on_the_stove/0148,148,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,104,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,149,libero_goal/put_the_bowl_on_the_stove/0149,149,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,150,libero_goal/put_the_bowl_on_the_stove/0150,150,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,151,libero_goal/put_the_bowl_on_the_stove/0151,151,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,152,libero_goal/put_the_bowl_on_the_stove/0152,152,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,93,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,153,libero_goal/put_the_bowl_on_the_stove/0153,153,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,154,libero_goal/put_the_bowl_on_the_stove/0154,154,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,155,libero_goal/put_the_bowl_on_the_stove/0155,155,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,156,libero_goal/put_the_bowl_on_the_stove/0156,156,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,91,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,157,libero_goal/put_the_bowl_on_the_stove/0157,157,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,158,libero_goal/put_the_bowl_on_the_stove/0158,158,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,159,libero_goal/put_the_bowl_on_the_stove/0159,159,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,160,libero_goal/put_the_bowl_on_the_stove/0160,160,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,161,libero_goal/put_the_bowl_on_the_stove/0161,161,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,162,libero_goal/put_the_bowl_on_the_stove/0162,162,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,100,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,163,libero_goal/put_the_bowl_on_the_stove/0163,163,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,164,libero_goal/put_the_bowl_on_the_stove/0164,164,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,93,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,165,libero_goal/put_the_bowl_on_the_stove/0165,165,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,166,libero_goal/put_the_bowl_on_the_stove/0166,166,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,167,libero_goal/put_the_bowl_on_the_stove/0167,167,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,94,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,168,libero_goal/put_the_bowl_on_the_stove/0168,168,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,169,libero_goal/put_the_bowl_on_the_stove/0169,169,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,170,libero_goal/put_the_bowl_on_the_stove/0170,170,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,97,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,171,libero_goal/put_the_bowl_on_the_stove/0171,171,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,99,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,172,libero_goal/put_the_bowl_on_the_stove/0172,172,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,95,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,173,libero_goal/put_the_bowl_on_the_stove/0173,173,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,98,,hif_vla
libero_goal,1,put_the_bowl_on_the_stove,put the bowl on the stove,174,libero_goal/put_the_bowl_on_the_stove/0174,174,hif_vla,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/hifvla-libero-goal,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,96,,hif_vla
