benchmark,track,paper_name,source_csv,source_line,current_column,previous_sota_column,current_score,previous_sota_score,reported_delta,score_unit,previous_sota_scaled_count,current_scaled_count,previous_sota_count,current_count,previous_sota_rounding_residual,current_rounding_residual,count_rounding_method,count_delta,T,S,R,alpha,z_critical,necessary_count_delta,sufficient_count_delta,necessary_score_delta,sufficient_score_delta,category,notes
LIBERO,object,SmolVLA: A Vision-Language-Action Model for Affordable and Efficient Robotics,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,114,libero_object,libero_object_prev_sota,96,92.5,3.5,percent,462.5,480,462,480,0.5,0,python_round_nearest_even_matches_significance_cutoffs,18,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,STAR: Learning Diverse Robot Skill Abstractions through Rotation-Augmented Vector Quantization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,120,libero_object,libero_object_prev_sota,98.3,90.3,8,percent,451.5,491.5,452,492,-0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,40,10,50,1,0.05,1.644853627,3,15,0.6,3,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Unified Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,128,libero_object,libero_object_prev_sota,98.8,96.8,2,percent,484,494,484,494,0,0,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,UniVLA: Learning to Act Anywhere with Task-centric Latent Actions,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,129,libero_object,libero_object_prev_sota,96.8,92.5,4.3,percent,462.5,484,462,484,0.5,0,python_round_nearest_even_matches_significance_cutoffs,22,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Verifier-free Test-Time Sampling for Vision Language Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,130,libero_object,libero_object_prev_sota,98,95.4,2.6,percent,477,490,477,490,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,13,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VITA-VLA: Efficiently Teaching Vision-Language Models to Act via Action Expert Distillation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,132,libero_object,libero_object_prev_sota,99.8,96.8,3,percent,484,499,484,499,0,0,python_round_nearest_even_matches_significance_cutoffs,15,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,"A1: A Fully Transparent Open-Source, Adaptive and Efficient Truncated Vision-Language-Action Model",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,144,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ActionCodec: What Makes for Good Action Tokenizers,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,149,libero_object,libero_object_prev_sota,99.8,97.8,2,percent,489,499,489,499,0,0,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ConsisVLA-4D: Advancing Spatiotemporal Consistency in Efficient 3D-Perception and 4D-Reasoning for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,167,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,170,libero_object,libero_object_prev_sota,100,98.8,1.2,percent,494,500,494,500,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,DFM-VLA: Iterative Action Refinement for Robot Manipulation via Discrete Flow Matching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,175,libero_object,libero_object_prev_sota,98.8,96.8,2,percent,484,494,484,494,0,0,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,HeiSD: Hybrid Speculative Decoding for Embodied Vision-Language-Action Models with Kinematic Awareness,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,192,libero_object,libero_object_prev_sota,71,62.4,8.6,percent,312,355,312,355,0,0,python_round_nearest_even_matches_significance_cutoffs,43,10,50,1,0.05,1.644853627,3,31,0.6,6.2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,LaMP: Learning Vision-Language-Action Policies with 3D Scene Flow as Latent Motion Prior,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,199,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Learning Diffusion Policy from Primitive Skills for Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,205,libero_object,libero_object_prev_sota,99.8,95.4,4.4,percent,477,499,477,499,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,22,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Learning Physics from Pretrained Video Models: A Multimodal Continuous and Sequential World Interaction Models for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,206,libero_object,libero_object_prev_sota,99.6,97,2.6,percent,485,498,485,498,0,0,python_round_nearest_even_matches_significance_cutoffs,13,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,$M^2$-VLA: Boosting Vision-Language Models for Generalizable Manipulation via Layer Mixture and Meta-Skills,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,210,libero_object,libero_object_prev_sota,99,95.4,3.6,percent,477,495,477,495,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,18,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Mask World Model: Predicting What Matters for Robust Robot Policy Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,211,libero_object,libero_object_prev_sota,100,99.2,0.8,percent,496,500,496,500,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Neural Implicit Action Fields: From Discrete Waypoints to Continuous Functions for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,215,libero_object,libero_object_prev_sota,100,98.8,1.2,percent,494,500,494,500,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,PALM: Progress-Aware Policy Learning via Affordance Reasoning for Long-Horizon Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,221,libero_object,libero_object_prev_sota,96.7,93.1,3.6,percent,465.5,483.5,465,484,0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,19,10,50,1,0.05,1.644853627,3,13,0.6,2.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Recurrent-Depth VLA: Implicit Test-Time Compute Scaling of Vision-Language-Action Models via Latent Iterative Reasoning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,229,libero_object,libero_object_prev_sota,99,97.2,1.8,percent,486,495,486,495,0,0,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Reshaping Action Error Distributions for Reliable Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,231,libero_object,libero_object_prev_sota,100,99.2,0.8,percent,496,500,496,500,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Restoring Linguistic Grounding in VLA Models via Train-Free Attention Recalibration,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,232,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,RoboAlign: Learning Test-Time Reasoning for Language-Action Alignment in Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,237,libero_object,libero_object_prev_sota,96,91.6,4.4,percent,458,480,458,480,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,22,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,SaiVLA-0: Cerebrum--Pons--Cerebellum Tripartite Architecture for Compute-Aware Vision-Language-Action,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,241,libero_object,libero_object_prev_sota,100,98.8,1.2,percent,494,500,494,500,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,StarVLA-$α$: Reducing Complexity in Vision-Language-Action Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,254,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Towards Practical World Model-based Reinforcement Learning for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,263,libero_object,libero_object_prev_sota,96.6,92.4,4.2,percent,462,483,462,483,0,0,python_round_nearest_even_matches_significance_cutoffs,21,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-IAP: Training-Free Visual Token Pruning via Interaction Alignment for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,273,libero_object,libero_object_prev_sota,99.6,98.4,1.2,percent,492,498,492,498,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VolumeDP: Modeling Volumetric Representation for Manipulation Policy Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,277,libero_object,libero_object_prev_sota,95.9,92.5,3.4,percent,462.5,479.5,462,480,0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,18,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,World-Value-Action Model: Implicit Planning for Vision-Language-Action Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,280,libero_object,libero_object_prev_sota,100,99.2,0.8,percent,496,500,496,500,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,WoVR: World Models as Reliable Simulators for Post-Training VLA Policies with RL,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,282,libero_object,libero_object_prev_sota,82,48,34,percent,240,410,240,410,0,0,python_round_nearest_even_matches_significance_cutoffs,170,10,50,1,0.05,1.644853627,3,37,0.6,7.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,You've Got a Golden Ticket: Improving Generative Robot Policies With A Single Noise Vector,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,284,libero_object,libero_object_prev_sota,100,92,8,percent,460,500,460,500,0,0,python_round_nearest_even_matches_significance_cutoffs,40,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Global Prior Meets Local Consistency: Dual-Memory Augmented Vision-Language-Action Model for Efficient Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,291,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,HBVLA: Pushing 1-Bit Post-Training Quantization for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,293,libero_object,libero_object_prev_sota,97.8,76,21.8,percent,380,489,380,489,0,0,python_round_nearest_even_matches_significance_cutoffs,109,10,50,1,0.05,1.644853627,3,25,0.6,5,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,IVRA: Improving Visual-Token Relations for Robot Action Policy with Training-Free Hint-Based Guidance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,294,libero_object,libero_object_prev_sota,99.9,99.3,0.6,percent,496.5,499.5,496,500,0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,3D CAVLA: Leveraging Depth and 3D Context to Generalize Vision Language Action Models for Unseen Tasks,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,300,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Premover: Fast Vision-Language-Action Control by Acting Before Instructions Are Complete,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,311,libero_object,libero_object_prev_sota,99.1,97.4,1.7,percent,487,495.5,487,496,5.684341886e-14,-0.5,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,From Imagined Futures to Executable Actions: Mixture of Latent Actions for Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,312,libero_object,libero_object_prev_sota,99.5,95,4.5,percent,475,497.5,475,498,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,23,10,50,1,0.05,1.644853627,3,11,0.6,2.2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,PriorVLA: Prior-Preserving Adaptation for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,315,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,LoopVLA: Learning Sufficiency in Recurrent Refinement for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,317,libero_object,libero_object_prev_sota,100,98.8,1.2,percent,494,500,494,500,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Failing Forward: Adaptive Failure-Informed Learning for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,321,libero_object,libero_object_prev_sota,99.7,98.2,1.5,percent,491,498.5,491,498,0,0.5,python_round_nearest_even_matches_significance_cutoffs,7,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,A Probabilistic Model for Skill Acquisition with Switching Latent Feedback Controllers,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,3,libero_goal,libero_goal_prev_sota,83,69,14,percent,345,415,345,415,0,0,python_round_nearest_even_matches_significance_cutoffs,70,10,50,1,0.05,1.644853627,3,28,0.6,5.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Robo-MUTUAL: Robotic Multimodal Task Specification via Unimodal Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,16,libero_goal,libero_goal_prev_sota,62.9,5,57.9,percent,25,314.5,25,314,0,0.5,python_round_nearest_even_matches_significance_cutoffs,289,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Task-agnostic Lifelong Robot Learning with Retrieval-based Weighted Local Adaptation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,17,libero_goal,libero_goal_prev_sota,62.33,52.33,10,percent,261.65,311.65,262,312,-0.35,-0.35,python_round_nearest_even_matches_significance_cutoffs,50,10,50,1,0.05,1.644853627,3,35,0.6,7,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,3D Dynamics-Aware Manipulation: Endowing Manipulation Policies with 3D Foresight,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,19,libero_goal,libero_goal_prev_sota,94.8,91.6,3.2,percent,458,474,458,474,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,16,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,4D-VLA: Spatiotemporal Vision-Language-Action Pretraining with Cross-Scene Calibration,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,20,libero_goal,libero_goal_prev_sota,90.9,84.6,6.3,percent,423,454.5,423,454,0,0.5,python_round_nearest_even_matches_significance_cutoffs,31,10,50,1,0.05,1.644853627,3,20,0.6,4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Dita: Scaling Diffusion Transformer for Generalist Vision-Language-Action Policy,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,49,libero_goal,libero_goal_prev_sota,93.2,84.6,8.6,percent,423,466,423,466,0,0,python_round_nearest_even_matches_significance_cutoffs,43,10,50,1,0.05,1.644853627,3,20,0.6,4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Fine-Tuning Vision-Language-Action Models: Optimizing Speed and Success,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,63,libero_goal,libero_goal_prev_sota,97.9,95.8,2.1,percent,479,489.5,479,490,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,11,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Hybrid Training for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,75,libero_goal,libero_goal_prev_sota,96.2,91.4,4.8,percent,457,481,457,481,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,24,10,50,1,0.05,1.644853627,3,15,0.6,3,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,HyperVLA: Efficient Inference in Vision-Language-Action Models via Hypernetworks,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,76,libero_goal,libero_goal_prev_sota,92,85,7,percent,425,460,425,460,0,0,python_round_nearest_even_matches_significance_cutoffs,35,10,50,1,0.05,1.644853627,3,19,0.6,3.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LoLA: Long Horizon Latent Action Learning for General Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,88,libero_goal,libero_goal_prev_sota,97.2,94,3.2,percent,470,486,470,486,0,0,python_round_nearest_even_matches_significance_cutoffs,16,10,50,1,0.05,1.644853627,3,12,0.6,2.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,MAP-VLA: Memory-Augmented Prompting for Vision-Language-Action Model in Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,90,libero_goal,libero_goal_prev_sota,95.4,91.5,3.9,percent,457.5,477,458,477,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,19,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,NORA: A Small Open-Sourced Generalist Vision Language Action Model for Embodied Tasks,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,98,libero_goal,libero_goal_prev_sota,89.4,79.2,10.2,percent,396,447,396,447,0,0,python_round_nearest_even_matches_significance_cutoffs,51,10,50,1,0.05,1.644853627,3,23,0.6,4.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Rethinking Latent Redundancy in Behavior Cloning: An Information Bottleneck Approach for Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,104,libero_goal,libero_goal_prev_sota,83.83,76.17,7.66,percent,380.85,419.15,381,419,-0.15,0.15,python_round_nearest_even_matches_significance_cutoffs,38,10,50,1,0.05,1.644853627,3,25,0.6,5,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,RLinf-VLA: A Unified and Efficient Framework for Reinforcement Learning of Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,106,libero_goal,libero_goal_prev_sota,98.32,49.4,48.92,percent,247,491.6,247,492,0,-0.4,python_round_nearest_even_matches_significance_cutoffs,245,10,50,1,0.05,1.644853627,3,36,0.6,7.2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Self-Improving Vision-Language-Action Models with Data Generation via Residual RL,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,111,libero_goal,libero_goal_prev_sota,98.9,87.4,11.5,percent,437,494.5,437,495,5.684341886e-14,-0.5,python_round_nearest_even_matches_significance_cutoffs,58,10,50,1,0.05,1.644853627,3,18,0.6,3.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,SimpleVLA-RL: Scaling VLA Training via Reinforcement Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,113,libero_goal,libero_goal_prev_sota,99.2,95.8,3.4,percent,479,496,479,496,0,0,python_round_nearest_even_matches_significance_cutoffs,17,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,STAR: Learning Diverse Robot Skill Abstractions through Rotation-Augmented Vector Quantization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,120,libero_goal,libero_goal_prev_sota,95,84.6,10.4,percent,423,475,423,475,0,0,python_round_nearest_even_matches_significance_cutoffs,52,10,50,1,0.05,1.644853627,3,20,0.6,4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,"The Better You Learn, The Smarter You Prune: Towards Efficient Vision-language-action Models via Differentiable Token Pruning",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,123,libero_goal,libero_goal_prev_sota,98.2,95.8,2.4,percent,479,491,479,491,0,0,python_round_nearest_even_matches_significance_cutoffs,12,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Unified Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,128,libero_goal,libero_goal_prev_sota,93.6,88.6,5,percent,443,468,443,468,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,25,10,50,1,0.05,1.644853627,3,17,0.6,3.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,UniVLA: Learning to Act Anywhere with Task-centric Latent Actions,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,129,libero_goal,libero_goal_prev_sota,95.6,84.6,11,percent,423,478,423,478,0,0,python_round_nearest_even_matches_significance_cutoffs,55,10,50,1,0.05,1.644853627,3,20,0.6,4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,VITA-VLA: Efficiently Teaching Vision-Language Models to Act via Action Expert Distillation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,132,libero_goal,libero_goal_prev_sota,97.9,88.6,9.3,percent,443,489.5,443,490,-5.684341886e-14,-0.5,python_round_nearest_even_matches_significance_cutoffs,47,10,50,1,0.05,1.644853627,3,17,0.6,3.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ACoT-VLA: Action Chain-of-Thought for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,146,libero_goal,libero_goal_prev_sota,99.4,98,1.4,percent,490,497,490,497,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,7,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DFM-VLA: Iterative Action Refinement for Robot Manipulation via Discrete Flow Matching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,175,libero_goal,libero_goal_prev_sota,94.4,91.6,2.8,percent,458,472,458,472,-5.684341886e-14,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,14,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
