benchmark,track,paper_name,source_csv,source_line,current_column,previous_sota_column,current_score,previous_sota_score,reported_delta,score_unit,previous_sota_scaled_count,current_scaled_count,previous_sota_count,current_count,previous_sota_rounding_residual,current_rounding_residual,count_rounding_method,count_delta,T,S,R,alpha,z_critical,necessary_count_delta,sufficient_count_delta,necessary_score_delta,sufficient_score_delta,category,notes
LIBERO,object,Language-Grounded Decoupled Action Representation for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,202,libero_object,libero_object_prev_sota,99.2,99.2,0,percent,496,496,496,496,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,4,0.6,0.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,LAR-MoE: Latent-Aligned Routing for Mixture of Experts in Robotic Imitation Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,203,libero_object,libero_object_prev_sota,99,98,1,percent,490,495,490,495,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Latent Bridge: Feature Delta Prediction for Efficient Dual-System Vision-Language-Action Model Inference,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,204,libero_object,libero_object_prev_sota,97.67,98.17,-0.5,percent,490.85,488.35,491,488,-0.15,0.35,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,6,0.6,1.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Learning Diffusion Policy from Primitive Skills for Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,205,libero_object,libero_object_prev_sota,99.8,95.4,4.4,percent,477,499,477,499,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,22,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Learning Physics from Pretrained Video Models: A Multimodal Continuous and Sequential World Interaction Models for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,206,libero_object,libero_object_prev_sota,99.6,97,2.6,percent,485,498,485,498,0,0,python_round_nearest_even_matches_significance_cutoffs,13,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Learning to Accelerate Vision-Language-Action Models through Adaptive Visual Token Caching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,207,libero_object,libero_object_prev_sota,86.2,86.6,-0.4,percent,433,431,433,431,0,0,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,18,0.6,3.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Libra-VLA: Achieving Learning Equilibrium via Asynchronous Coarse-to-Fine Dual-System,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,209,libero_object,libero_object_prev_sota,99.4,98.8,0.6,percent,494,497,494,497,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,$M^2$-VLA: Boosting Vision-Language Models for Generalizable Manipulation via Layer Mixture and Meta-Skills,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,210,libero_object,libero_object_prev_sota,99,95.4,3.6,percent,477,495,477,495,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,18,10,50,1,0.05,1.644853627,3,10,0.6,2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Mask World Model: Predicting What Matters for Robust Robot Policy Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,211,libero_object,libero_object_prev_sota,100,99.2,0.8,percent,496,500,496,500,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,MMaDA-VLA: Large Diffusion Vision-Language-Action Model with Unified Multi-Modal Instruction and Generation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,212,libero_object,libero_object_prev_sota,99.8,99.4,0.4,percent,497,499,497,499,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,3,0.6,0.6,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Neural Implicit Action Fields: From Discrete Waypoints to Continuous Functions for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,215,libero_object,libero_object_prev_sota,100,98.8,1.2,percent,494,500,494,500,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,OFlow: Injecting Object-Aware Temporal Flow Matching for Robust Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,218,libero_object,libero_object_prev_sota,99,99,0,percent,495,495,495,495,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,OmniVLA-RL: A Vision-Language-Action Model with Spatial Understanding and Online RL,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,219,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,PALM: Progress-Aware Policy Learning via Affordance Reasoning for Long-Horizon Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,221,libero_object,libero_object_prev_sota,96.7,93.1,3.6,percent,465.5,483.5,465,484,0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,19,10,50,1,0.05,1.644853627,3,13,0.6,2.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Phantom Menace: Exploring and Enhancing the Robustness of VLA Models Against Physical Sensor Attacks,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,222,libero_object,libero_object_prev_sota,98.4,98.8,-0.4,percent,494,492,494,492,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,PokeVLA: Empowering Pocket-Sized Vision-Language-Action Model with Comprehensive World Knowledge Guidance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,223,libero_object,libero_object_prev_sota,99.6,99.6,0,percent,498,498,498,498,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Pri4R: Learning World Dynamics for Vision-Language-Action Models with Privileged 4D Representation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,224,libero_object,libero_object_prev_sota,98.6,98.2,0.4,percent,491,493,491,493,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Privileged Foresight Distillation: Zero-Cost Future Correction for World Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,225,libero_object,libero_object_prev_sota,99.2,100,-0.8,percent,500,496,500,496,0,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ProgressVLA: Progress-Guided Diffusion Policy for Vision-Language Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,226,libero_object,libero_object_prev_sota,96.4,96.3,0.1,percent,481.5,482,482,482,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,QuantVLA: Scale-Calibrated Post-Training Quantization for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,227,libero_object,libero_object_prev_sota,98,99,-1,percent,495,490,495,490,0,0,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,QVLA: Not All Channels Are Equal in Vision-Language-Action Model's Quantization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,228,libero_object,libero_object_prev_sota,97.6,98.4,-0.8,percent,492,488,492,488,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,6,0.6,1.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Recurrent-Depth VLA: Implicit Test-Time Compute Scaling of Vision-Language-Action Models via Latent Iterative Reasoning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,229,libero_object,libero_object_prev_sota,99,97.2,1.8,percent,486,495,486,495,0,0,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Reshaping Action Error Distributions for Reliable Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,231,libero_object,libero_object_prev_sota,100,99.2,0.8,percent,496,500,496,500,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Restoring Linguistic Grounding in VLA Models via Train-Free Attention Recalibration,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,232,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,"Rethinking Visual-Language-Action Model Scaling: Alignment, Mixture, and Regularization",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,234,libero_object,libero_object_prev_sota,96.2,98.2,-2,percent,491,481,491,481,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-10,10,50,1,0.05,1.644853627,3,6,0.6,1.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ReViP: Mitigating False Completion in Vision-Language-Action Models with Vision-Proprioception Rebalance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,235,libero_object,libero_object_prev_sota,98.8,98.8,0,percent,494,494,494,494,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,RoboAlign: Learning Test-Time Reasoning for Language-Action Alignment in Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,237,libero_object,libero_object_prev_sota,96,91.6,4.4,percent,458,480,458,480,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,22,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Robotic Manipulation is Vision-to-Geometry Mapping ($f(v) \rightarrow G$): Vision-Geometry Backbones over Language and Video Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,239,libero_object,libero_object_prev_sota,99.6,100,-0.4,percent,500,498,500,498,0,0,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ROCKET: Residual-Oriented Multi-Layer Alignment for Spatially-Aware Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,240,libero_object,libero_object_prev_sota,99.8,99.8,0,percent,499,499,499,499,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,SaiVLA-0: Cerebrum--Pons--Cerebellum Tripartite Architecture for Compute-Aware Vision-Language-Action,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,241,libero_object,libero_object_prev_sota,100,98.8,1.2,percent,494,500,494,500,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,"Say, Dream, and Act: Learning Video World Models for Instruction-Driven Robot Manipulation",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,242,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,"See, Plan, Rewind: Progress-Aware Vision-Language-Action Models for Robust Robotic Manipulation",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,243,libero_object,libero_object_prev_sota,95.4,96.8,-1.4,percent,484,477,484,477,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-7,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Shallow-π: Knowledge Distillation for Flow-based VLAs,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,245,libero_object,libero_object_prev_sota,98,99,-1,percent,495,490,495,490,0,0,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,SimVLA: A Simple VLA Baseline for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,247,libero_object,libero_object_prev_sota,99.8,99.2,0.6,percent,496,499,496,499,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,4,0.6,0.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,SmoothVLA: Aligning Vision-Language-Action Models with Physical Constraints via Intrinsic Smoothness Optimization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,248,libero_object,libero_object_prev_sota,94.2,92.1,2.1,percent,460.5,471,460,471,0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,11,10,50,1,0.05,1.644853627,3,14,0.6,2.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,SnapFlow: One-Step Action Generation for Flow-Matching VLAs via Progressive Self-Distillation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,249,libero_object,libero_object_prev_sota,100,100,0,percent,500,500,500,500,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Speedup Patch: Learning a Plug-and-Play Policy to Accelerate Embodied Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,250,libero_object,libero_object_prev_sota,99.4,98.8,0.6,percent,494,497,494,497,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ST-$π$: Structured SpatioTemporal VLA for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,251,libero_object,libero_object_prev_sota,98.3,98.2,0.1,percent,491,491.5,491,492,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Stable Language Guidance for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,252,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,StarVLA: A Lego-like Codebase for Vision-Language-Action Model Developing,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,253,libero_object,libero_object_prev_sota,98.6,98.8,-0.2,percent,494,493,494,493,0,0,python_round_nearest_even_matches_significance_cutoffs,-1,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,StarVLA-$α$: Reducing Complexity in Vision-Language-Action Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,254,libero_object,libero_object_prev_sota,99.8,98.8,1,percent,494,499,494,499,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,StreamingVLA: Streaming Vision-Language-Action Model with Action Flow Matching and Adaptive Early Observation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,255,libero_object,libero_object_prev_sota,96.6,99.2,-2.6,percent,496,483,496,483,0,0,python_round_nearest_even_matches_significance_cutoffs,-13,10,50,1,0.05,1.644853627,3,4,0.6,0.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,StreamVLA: Breaking the Reason-Act Cycle via Completion-State Gating,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,256,libero_object,libero_object_prev_sota,99.4,98.8,0.6,percent,494,497,494,497,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Test-Time Perturbation Learning with Delayed Feedback for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,259,libero_object,libero_object_prev_sota,72,92,-20,percent,460,360,460,360,0,0,python_round_nearest_even_matches_significance_cutoffs,-100,10,50,1,0.05,1.644853627,3,14,0.6,2.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Thinking in Text and Images: Interleaved Vision--Language Reasoning Traces for Long-Horizon Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,261,libero_object,libero_object_prev_sota,95.8,97.8,-2,percent,489,479,489,479,0,0,python_round_nearest_even_matches_significance_cutoffs,-10,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Towards Long-Lived Robots: Continual Learning VLA Models via Reinforcement Fine-Tuning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,262,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Towards Practical World Model-based Reinforcement Learning for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,263,libero_object,libero_object_prev_sota,96.6,92.4,4.2,percent,462,483,462,483,0,0,python_round_nearest_even_matches_significance_cutoffs,21,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,TTQ: Activation-Aware Test-Time Quantization to Accelerate LLM Inference On The Fly,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,264,libero_object,libero_object_prev_sota,100,100,0,percent,500,500,500,500,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Universal Pose Pretraining for Generalizable Vision-Language-Action Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,266,libero_object,libero_object_prev_sota,98,98.8,-0.8,percent,494,490,494,490,0,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Unmasking the Illusion of Embodied Reasoning in Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,267,libero_object,libero_object_prev_sota,97.6,99.6,-2,percent,498,488,498,488,0,0,python_round_nearest_even_matches_significance_cutoffs,-10,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VISTA: Enhancing Visual Conditioning via Track-Following Preference Optimization in Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,268,libero_object,libero_object_prev_sota,91.6,92.5,-0.9,percent,462.5,458,462,458,0.5,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,14,0.6,2.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-Adapter: An Effective Paradigm for Tiny-Scale Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,269,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-GSE: Boosting Parameter-Efficient Fine-Tuning in VLA with Generalized and Specialized Experts,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,272,libero_object,libero_object_prev_sota,99.8,99.2,0.6,percent,496,499,496,499,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,4,0.6,0.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-IAP: Training-Free Visual Token Pruning via Interaction Alignment for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,273,libero_object,libero_object_prev_sota,99.6,98.4,1.2,percent,492,498,492,498,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-InfoEntropy: A Training-Free Vision-Attention Information Entropy Approach for Vision-Language-Action Models Inference Acceleration and Success,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,274,libero_object,libero_object_prev_sota,87.6,86.6,1,percent,433,438,433,438,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,18,0.6,3.6,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-JEPA: Enhancing Vision-Language-Action Model with Latent World Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,275,libero_object,libero_object_prev_sota,99.6,98.8,0.8,percent,494,498,494,498,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-Thinker: Boosting Vision-Language-Action Models through Thinking-with-Image Reasoning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,276,libero_object,libero_object_prev_sota,99,98.8,0.2,percent,494,495,494,495,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VolumeDP: Modeling Volumetric Representation for Manipulation Policy Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,277,libero_object,libero_object_prev_sota,95.9,92.5,3.4,percent,462.5,479.5,462,480,0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,18,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,When Vision Overrides Language: Evaluating and Mitigating Counterfactual Failures in VLAs,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,278,libero_object,libero_object_prev_sota,98.2,98.8,-0.6,percent,494,491,494,491,0,0,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,World-Value-Action Model: Implicit Planning for Vision-Language-Action Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,280,libero_object,libero_object_prev_sota,100,99.2,0.8,percent,496,500,496,500,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,World2Act: Latent Action Post-Training via Skill-Compositional World Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,281,libero_object,libero_object_prev_sota,100,100,0,percent,500,500,500,500,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,WoVR: World Models as Reliable Simulators for Post-Training VLA Policies with RL,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,282,libero_object,libero_object_prev_sota,82,48,34,percent,240,410,240,410,0,0,python_round_nearest_even_matches_significance_cutoffs,170,10,50,1,0.05,1.644853627,3,37,0.6,7.4,provably_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Xiaomi-Robotics-0: An Open-Sourced Vision-Language-Action Model with Real-Time Execution,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,283,libero_object,libero_object_prev_sota,100,99.8,0.2,percent,499,500,499,500,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
