benchmark,track,paper_name,source_csv,source_line,current_column,previous_sota_column,current_score,previous_sota_score,reported_delta,score_unit,previous_sota_scaled_count,current_scaled_count,previous_sota_count,current_count,previous_sota_rounding_residual,current_rounding_residual,count_rounding_method,count_delta,T,S,R,alpha,z_critical,necessary_count_delta,sufficient_count_delta,necessary_score_delta,sufficient_score_delta,category,notes
LIBERO,object,Conservative Offline Robot Policy Learning via Posterior-Transition Reweighting,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,166,libero_object,libero_object_prev_sota,99.2,99,0.2,percent,495,496,495,496,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,CycleVLA: Proactive Self-Correcting Vision-Language-Action Models via Subtask Backtracking and Minimum Bayes Risk Decoding,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,172,libero_object,libero_object_prev_sota,98.1,97.6,0.5,percent,488,490.5,488,490,0,0.5,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,MMaDA-VLA: Large Diffusion Vision-Language-Action Model with Unified Multi-Modal Instruction and Generation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,212,libero_object,libero_object_prev_sota,99.8,99.4,0.4,percent,497,499,497,499,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,3,0.6,0.6,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,OmniVLA-RL: A Vision-Language-Action Model with Spatial Understanding and Online RL,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,219,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Pri4R: Learning World Dynamics for Vision-Language-Action Models with Privileged 4D Representation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,224,libero_object,libero_object_prev_sota,98.6,98.2,0.4,percent,491,493,491,493,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ProgressVLA: Progress-Guided Diffusion Policy for Vision-Language Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,226,libero_object,libero_object_prev_sota,96.4,96.3,0.1,percent,481.5,482,482,482,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,"Say, Dream, and Act: Learning Video World Models for Instruction-Driven Robot Manipulation",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,242,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ST-$π$: Structured SpatioTemporal VLA for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,251,libero_object,libero_object_prev_sota,98.3,98.2,0.1,percent,491,491.5,491,492,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Stable Language Guidance for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,252,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Towards Long-Lived Robots: Continual Learning VLA Models via Reinforcement Fine-Tuning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,262,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-Adapter: An Effective Paradigm for Tiny-Scale Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,269,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-Thinker: Boosting Vision-Language-Action Models through Thinking-with-Image Reasoning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,276,libero_object,libero_object_prev_sota,99,98.8,0.2,percent,494,495,494,495,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,TAG: Target-Agnostic Guidance for Stable Object-Centric Inference in Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,289,libero_object,libero_object_prev_sota,99.2,99,0.2,percent,495,496,495,496,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLANeXt: Recipes for Building Strong VLA Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,292,libero_object,libero_object_prev_sota,99.2,99.1,0.1,percent,495.5,496,496,496,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,4,0.6,0.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VGGT-$\Omega$,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,301,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,IntentVLA: Short-Horizon Intent Modeling for Aliased Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,302,libero_object,libero_object_prev_sota,99.7,99.6,0.1,percent,498,498.5,498,498,0,0.5,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Realtime-VLA FLASH: Speculative Inference Framework for Diffusion-based VLAs,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,305,libero_object,libero_object_prev_sota,99.2,98.8,0.4,percent,494,496,494,496,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ECHO: Continuous Hierarchical Memory for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,318,libero_object,libero_object_prev_sota,98.8,98.4,0.4,percent,492,494,492,494,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,GRAPE: Generalizing Robot Policy via Preference Alignment,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,9,libero_goal,libero_goal_prev_sota,83.1,82.9,0.2,percent,414.5,415.5,415,416,-0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,21,0.6,4.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,AsyncVLA: Asynchronous Flow Matching for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,24,libero_goal,libero_goal_prev_sota,98.6,98.2,0.4,percent,491,493,491,493,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Audio-VLA: Adding Contact Audio Perception to Vision-Language-Action Model for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,26,libero_goal,libero_goal_prev_sota,98.2,97.9,0.3,percent,489.5,491,490,491,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,EnerVerse: Envisioning Embodied Future Space for Robotics Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,56,libero_goal,libero_goal_prev_sota,85,84.6,0.4,percent,423,425,423,425,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,20,0.6,4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,RESample: A Robust Data Augmentation Framework via Exploratory Sampling for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,102,libero_goal,libero_goal_prev_sota,91.4,91.2,0.2,percent,456,457,456,457,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,15,0.6,3,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,RoboNeuron: A Middle-Layer Infrastructure for Agent-Driven Orchestration in Embodied AI,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,107,libero_goal,libero_goal_prev_sota,97.6,97.2,0.4,percent,486,488,486,488,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Spatial-Aware VLA Pretraining through Visual-Physical Alignment from Human Videos,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,115,libero_goal,libero_goal_prev_sota,94.2,94,0.2,percent,470,471,470,471,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,12,0.6,2.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,VLA-Pruner: Temporal-Aware Dual-Level Visual Token Pruning for Efficient Vision-Language-Action Inference,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,135,libero_goal,libero_goal_prev_sota,96.8,96.7,0.1,percent,483.5,484,484,484,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CKT-WAM: Parameter-Efficient Context Knowledge Transfer Between World Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,163,libero_goal,libero_goal_prev_sota,98.6,98.2,0.4,percent,491,493,491,493,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CORAL: Scalable Multi-Task Robot Learning via LoRA Experts,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,168,libero_goal,libero_goal_prev_sota,99,98.6,0.4,percent,493,495,493,495,0,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,170,libero_goal,libero_goal_prev_sota,98.2,98,0.2,percent,490,491,490,491,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Latent Bridge: Feature Delta Prediction for Efficient Dual-System Vision-Language-Action Model Inference,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,204,libero_goal,libero_goal_prev_sota,97.33,97,0.33,percent,485,486.65,485,487,0,-0.35,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Learning to Accelerate Vision-Language-Action Models through Adaptive Visual Token Caching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,207,libero_goal,libero_goal_prev_sota,76.6,76.4,0.2,percent,382,383,382,383,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,25,0.6,5,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,OmniVLA-RL: A Vision-Language-Action Model with Spatial Understanding and Online RL,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,219,libero_goal,libero_goal_prev_sota,98.5,98,0.5,percent,490,492.5,490,492,0,0.5,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,QuantVLA: Scale-Calibrated Post-Training Quantization for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,227,libero_goal,libero_goal_prev_sota,98,97.5,0.5,percent,487.5,490,488,490,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Restoring Linguistic Grounding in VLA Models via Train-Free Attention Recalibration,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,232,libero_goal,libero_goal_prev_sota,98.2,98,0.2,percent,490,491,490,491,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,"Rethinking Visual-Language-Action Model Scaling: Alignment, Mixture, and Regularization",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,234,libero_goal,libero_goal_prev_sota,98.4,98,0.4,percent,490,492,490,492,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,SaiVLA-0: Cerebrum--Pons--Cerebellum Tripartite Architecture for Compute-Aware Vision-Language-Action,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,241,libero_goal,libero_goal_prev_sota,98.2,98,0.2,percent,490,491,490,491,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,"Say, Dream, and Act: Learning Video World Models for Instruction-Driven Robot Manipulation",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,242,libero_goal,libero_goal_prev_sota,98.2,97.9,0.3,percent,489.5,491,490,491,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ST-$π$: Structured SpatioTemporal VLA for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,251,libero_goal,libero_goal_prev_sota,96.9,96.8,0.1,percent,484,484.5,484,485,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,StarVLA-$α$: Reducing Complexity in Vision-Language-Action Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,254,libero_goal,libero_goal_prev_sota,98.5,98,0.5,percent,490,492.5,490,492,0,0.5,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,VLA-GSE: Boosting Parameter-Efficient Fine-Tuning in VLA with Generalized and Specialized Experts,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,272,libero_goal,libero_goal_prev_sota,98.2,98,0.2,percent,490,491,490,491,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,VLA-IAP: Training-Free Visual Token Pruning via Interaction Alignment for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,273,libero_goal,libero_goal_prev_sota,98.4,98.3,0.1,percent,491.5,492,492,492,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,6,0.6,1.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Global Prior Meets Local Consistency: Dual-Memory Augmented Vision-Language-Action Model for Efficient Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,291,libero_goal,libero_goal_prev_sota,98.4,98,0.4,percent,490,492,490,492,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Much Ado About Noising: Dispelling the Myths of Generative Robotic Control,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,297,libero_goal,libero_goal_prev_sota,95.2,95,0.2,percent,475,476,475,476,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,11,0.6,2.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,3D CAVLA: Leveraging Depth and 3D Context to Generalize Vision Language Action Models for Unseen Tasks,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,300,libero_goal,libero_goal_prev_sota,98.2,97.9,0.3,percent,489.5,491,490,491,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,IntentVLA: Short-Horizon Intent Modeling for Aliased Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,302,libero_goal,libero_goal_prev_sota,98.1,98,0.1,percent,490,490.5,490,490,0,0.5,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,FrameSkip: Learning from Fewer but More Informative Frames in VLA Training,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,304,libero_goal,libero_goal_prev_sota,98.2,98,0.2,percent,490,491,490,491,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,"Guide, Think, Act: Interactive Embodied Reasoning in Vision-Language-Action Models",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,306,libero_goal,libero_goal_prev_sota,98.4,98,0.4,percent,490,492,490,492,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Beyond World-Frame Action Heads: Motion-Centric Action Frames for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,308,libero_goal,libero_goal_prev_sota,98.4,97.9,0.5,percent,489.5,492,490,492,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Learning Action Manifold with Multi-view Latent Priors for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,309,libero_goal,libero_goal_prev_sota,99,98.8,0.2,percent,494,495,494,495,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,5,0.6,1,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LoopVLA: Learning Sufficiency in Recurrent Refinement for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,317,libero_goal,libero_goal_prev_sota,97.4,97.2,0.2,percent,486,487,486,487,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,8,0.6,1.6,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Failing Forward: Adaptive Failure-Informed Learning for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,321,libero_goal,libero_goal_prev_sota,98.1,98,0.1,percent,490,490.5,490,490,0,0.5,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,Compressor-VLA: Instruction-Guided Visual Token Compression for Efficient Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,35,libero_long10,libero_long10_prev_sota,94.8,94.5,0.3,percent,472.5,474,472,474,0.5,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,12,0.6,2.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,dVLA: Diffusion Vision-Language-Action Model with Multimodal Chain-of-Thought,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,52,libero_long10,libero_long10_prev_sota,92.2,92,0.2,percent,460,461,460,461,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,HiMoE-VLA: Hierarchical Mixture-of-Experts for Generalist Vision-Language-Action Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,73,libero_long10,libero_long10_prev_sota,94.8,94.5,0.3,percent,472.5,474,472,474,0.5,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,12,0.6,2.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,Mantis: A Versatile Vision-Language-Action Model with Disentangled Visual Foresight,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,89,libero_long10,libero_long10_prev_sota,94.2,94,0.2,percent,470,471,470,471,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,12,0.6,2.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,SemanticVLA: Semantic-Aligned Sparsification and Enhancement for Efficient Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,112,libero_long10,libero_long10_prev_sota,94.8,94.5,0.3,percent,472.5,474,472,474,0.5,0,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,12,0.6,2.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,Unified Diffusion VLA: Vision-Language-Action Model via Joint Discrete Denoising Diffusion Process,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,126,libero_long10,libero_long10_prev_sota,89.6,89.5,0.1,percent,447.5,448,448,448,-0.5,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,16,0.6,3.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,CKT-WAM: Parameter-Efficient Context Knowledge Transfer Between World Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,163,libero_long10,libero_long10_prev_sota,97.8,97.6,0.2,percent,488,489,488,489,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,7,0.6,1.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,Conservative Offline Robot Policy Learning via Posterior-Transition Reweighting,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,166,libero_long10,libero_long10_prev_sota,97,96.8,0.2,percent,484,485,484,485,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,9,0.6,1.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,Fast-dVLA: Accelerating Discrete Diffusion VLA to Real-Time Performance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,182,libero_long10,libero_long10_prev_sota,92.8,92.4,0.4,percent,462,464,462,464,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,14,0.6,2.8,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,MMaDA-VLA: Large Diffusion Vision-Language-Action Model with Unified Multi-Modal Instruction and Generation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,212,libero_long10,libero_long10_prev_sota,95.2,95,0.2,percent,475,476,475,476,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,3,11,0.6,2.2,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,long10,OFlow: Injecting Object-Aware Temporal Flow Matching for Robust Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,218,libero_long10,libero_long10_prev_sota,94.5,94,0.5,percent,470,472.5,470,472,0,0.5,python_round_nearest_even_matches_significance_cutoffs,2,10,50,1,0.05,1.644853627,3,12,0.6,2.4,provably_not_significant,Per-suite binary success rate over 10 tasks x 50 official trials.
